dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1619499600,1,186.92,0.0,3.43,52.21,0.11,2.04,4.37,8.87,CA,36.778261,-119.417932,2021-04-27 05:00:00
1619503200,1,186.92,0.0,3.47,46.49,0.08,1.98,4.37,8.61,CA,36.778261,-119.417932,2021-04-27 06:00:00
1619506800,1,186.92,0.0,3.68,42.2,0.11,1.98,4.34,8.36,CA,36.778261,-119.417932,2021-04-27 07:00:00
1619510400,1,185.25,0.0,3.68,38.27,0.18,1.94,4.31,7.47,CA,36.778261,-119.417932,2021-04-27 08:00:00
1619514000,1,183.58,0.0,3.51,33.62,0.23,1.8,4.16,6.08,CA,36.778261,-119.417932,2021-04-27 09:00:00
1619517600,1,185.25,0.0,3.73,35.41,0.35,1.84,4.23,7.41,CA,36.778261,-119.417932,2021-04-27 10:00:00
1619521200,1,190.26,0.0,4.16,39.34,0.47,2.29,4.77,10.39,CA,36.778261,-119.417932,2021-04-27 11:00:00
1619524800,1,191.93,0.0,4.5,40.05,0.5,2.64,5.31,12.67,CA,36.778261,-119.417932,2021-04-27 12:00:00
1619528400,1,193.6,0.0,4.54,38.98,0.43,2.6,5.36,13.81,CA,36.778261,-119.417932,2021-04-27 13:00:00
1619532000,1,198.6,0.06,5.23,38.62,0.39,2.75,5.64,15.33,CA,36.778261,-119.417932,2021-04-27 14:00:00
1619535600,1,210.29,1.02,5.83,40.41,0.44,3.52,6.62,17.73,CA,36.778261,-119.417932,2021-04-27 15:00:00
1619539200,1,220.3,1.98,5.27,46.49,0.53,4.61,7.57,16.72,CA,36.778261,-119.417932,2021-04-27 16:00:00
1619542800,1,223.64,2.04,4.8,57.94,0.66,6.32,9.11,14.44,CA,36.778261,-119.417932,2021-04-27 17:00:00
1619546400,1,226.97,1.52,4.03,72.24,0.85,9.71,12.32,10.51,CA,36.778261,-119.417932,2021-04-27 18:00:00
1619550000,2,233.65,0.94,2.96,81.54,0.94,13.43,15.89,5.51,CA,36.778261,-119.417932,2021-04-27 19:00:00
1619553600,2,233.65,0.52,2.16,89.41,0.86,14.73,17.14,5.19,CA,36.778261,-119.417932,2021-04-27 20:00:00
1619557200,2,233.65,0.35,1.89,95.84,0.82,15.9,18.37,6.27,CA,36.778261,-119.417932,2021-04-27 21:00:00
1619560800,2,233.65,0.27,1.8,105.86,0.84,16.8,19.31,7.16,CA,36.778261,-119.417932,2021-04-27 22:00:00
1619564400,2,230.31,0.24,1.61,105.86,0.78,14.38,16.75,6.46,CA,36.778261,-119.417932,2021-04-27 23:00:00
1619568000,2,226.97,0.23,1.56,105.86,0.72,11.11,13.2,5.26,CA,36.778261,-119.417932,2021-04-28 00:00:00
1619571600,2,223.64,0.25,2.31,105.86,0.63,9.81,11.82,6.59,CA,36.778261,-119.417932,2021-04-28 01:00:00
1619575200,2,226.97,0.17,3.77,105.86,0.57,10.56,12.79,10.01,CA,36.778261,-119.417932,2021-04-28 02:00:00
1619578800,2,230.31,0.01,4.76,98.71,0.49,10.44,12.89,12.54,CA,36.778261,-119.417932,2021-04-28 03:00:00
1619582400,2,223.64,0.0,4.46,83.69,0.35,8.56,11.02,11.91,CA,36.778261,-119.417932,2021-04-28 04:00:00
1619586000,1,211.95,0.0,3.77,62.94,0.18,5.82,8.07,9.75,CA,36.778261,-119.417932,2021-04-28 05:00:00
1619589600,1,200.27,0.0,3.38,43.99,0.07,3.6,5.49,7.47,CA,36.778261,-119.417932,2021-04-28 06:00:00
1619593200,1,195.27,0.0,2.57,33.62,0.02,1.68,2.84,3.99,CA,36.778261,-119.417932,2021-04-28 07:00:00
1619596800,1,193.6,0.0,2.21,31.11,0.01,0.78,1.8,3.67,CA,36.778261,-119.417932,2021-04-28 08:00:00
1619600400,1,195.27,0.0,1.8,34.69,0.01,0.5,1.58,4.24,CA,36.778261,-119.417932,2021-04-28 09:00:00
1619604000,1,198.6,0.0,1.56,37.55,0.01,0.5,1.77,5.19,CA,36.778261,-119.417932,2021-04-28 10:00:00
1619607600,1,198.6,0.0,1.52,38.98,0.01,0.5,2.03,6.08,CA,36.778261,-119.417932,2021-04-28 11:00:00
1619611200,1,200.27,0.0,1.5,39.34,0.01,0.5,2.25,6.52,CA,36.778261,-119.417932,2021-04-28 12:00:00
1619614800,1,200.27,0.0,1.52,37.19,0.01,0.5,2.41,6.21,CA,36.778261,-119.417932,2021-04-28 13:00:00
1619618400,1,200.27,0.05,2.06,31.83,0.0,0.5,2.6,6.27,CA,36.778261,-119.417932,2021-04-28 14:00:00
1619622000,1,203.61,0.71,2.59,28.25,0.01,0.5,2.86,7.79,CA,36.778261,-119.417932,2021-04-28 15:00:00
1619625600,1,208.62,1.5,2.72,31.11,0.01,0.5,2.89,9.37,CA,36.778261,-119.417932,2021-04-28 16:00:00
1619629200,1,208.62,1.51,2.64,37.19,0.01,0.5,2.79,8.49,CA,36.778261,-119.417932,2021-04-28 17:00:00
1619632800,1,210.29,0.91,2.21,52.21,0.01,0.83,2.75,6.97,CA,36.778261,-119.417932,2021-04-28 18:00:00
1619636400,2,208.62,0.19,0.85,100.14,0.35,3.49,4.37,3.01,CA,36.778261,-119.417932,2021-04-28 19:00:00
1619640000,2,208.62,0.16,0.76,108.72,0.47,5.34,6.29,3.1,CA,36.778261,-119.417932,2021-04-28 20:00:00
1619643600,2,206.95,0.16,0.8,111.58,0.45,6.26,7.35,3.39,CA,36.778261,-119.417932,2021-04-28 21:00:00
1619647200,2,208.62,0.15,0.84,115.87,0.48,6.94,8.2,3.42,CA,36.778261,-119.417932,2021-04-28 22:00:00
1619650800,3,208.62,0.16,0.96,120.16,0.58,7.28,8.61,3.2,CA,36.778261,-119.417932,2021-04-28 23:00:00
1619654400,3,206.95,0.16,1.13,123.02,0.57,6.9,8.16,2.98,CA,36.778261,-119.417932,2021-04-29 00:00:00
1619658000,2,205.28,0.23,1.95,103.0,0.41,6.18,7.55,4.05,CA,36.778261,-119.417932,2021-04-29 01:00:00
1619661600,2,203.61,0.2,3.04,81.54,0.24,5.53,7.32,6.08,CA,36.778261,-119.417932,2021-04-29 02:00:00
1619665200,1,201.94,0.02,4.16,67.23,0.16,5.02,7.35,8.11,CA,36.778261,-119.417932,2021-04-29 03:00:00
1619668800,1,203.61,0.0,4.76,53.64,0.12,5.1,7.85,9.25,CA,36.778261,-119.417932,2021-04-29 04:00:00
1619672400,1,201.94,0.0,4.67,37.91,0.07,5.35,8.13,8.04,CA,36.778261,-119.417932,2021-04-29 05:00:00
1619676000,1,200.27,0.0,4.24,33.98,0.05,4.98,7.28,6.46,CA,36.778261,-119.417932,2021-04-29 06:00:00
1619679600,1,198.6,0.0,3.34,40.05,0.04,3.96,5.62,5.07,CA,36.778261,-119.417932,2021-04-29 07:00:00
1619683200,1,191.93,0.0,3.0,34.69,0.02,2.78,4.32,4.88,CA,36.778261,-119.417932,2021-04-29 08:00:00
1619686800,1,183.58,0.0,2.38,33.26,0.01,1.83,3.35,4.88,CA,36.778261,-119.417932,2021-04-29 09:00:00
1619690400,1,178.58,0.0,1.89,33.98,0.01,1.27,2.8,5.32,CA,36.778261,-119.417932,2021-04-29 10:00:00
1619694000,1,176.91,0.0,1.63,35.76,0.01,1.01,2.57,5.76,CA,36.778261,-119.417932,2021-04-29 11:00:00
1619697600,1,180.24,0.0,1.54,37.55,0.01,0.92,2.46,5.95,CA,36.778261,-119.417932,2021-04-29 12:00:00
1619701200,1,186.92,0.0,1.41,42.2,0.01,0.88,2.23,5.32,CA,36.778261,-119.417932,2021-04-29 13:00:00
1619704800,1,190.26,0.04,1.74,40.05,0.01,0.85,2.24,5.07,CA,36.778261,-119.417932,2021-04-29 14:00:00
1619708400,1,195.27,0.5,2.1,35.41,0.01,0.86,2.41,5.19,CA,36.778261,-119.417932,2021-04-29 15:00:00
1619712000,1,198.6,1.1,2.23,33.98,0.01,0.93,2.62,5.45,CA,36.778261,-119.417932,2021-04-29 16:00:00
1619715600,1,201.94,1.08,2.31,42.92,0.01,1.14,2.86,5.57,CA,36.778261,-119.417932,2021-04-29 17:00:00
1619719200,1,206.95,0.66,2.06,62.23,0.02,1.84,3.53,6.02,CA,36.778261,-119.417932,2021-04-29 18:00:00
1619722800,2,210.29,0.36,1.56,86.55,0.12,3.8,5.3,6.02,CA,36.778261,-119.417932,2021-04-29 19:00:00
1619726400,2,208.62,0.27,1.41,103.0,0.25,5.81,7.31,6.46,CA,36.778261,-119.417932,2021-04-29 20:00:00
1619730000,2,208.62,0.26,1.5,115.87,0.32,7.17,8.74,7.35,CA,36.778261,-119.417932,2021-04-29 21:00:00
1619733600,3,208.62,0.24,1.61,128.75,0.33,7.82,9.4,8.36,CA,36.778261,-119.417932,2021-04-29 22:00:00
1619737200,3,206.95,0.23,1.76,138.76,0.3,7.8,9.36,9.12,CA,36.778261,-119.417932,2021-04-29 23:00:00
1619740800,3,205.28,0.24,2.16,143.05,0.25,7.39,8.95,9.75,CA,36.778261,-119.417932,2021-04-30 00:00:00
1619744400,3,203.61,0.22,2.55,138.76,0.19,6.76,8.4,9.75,CA,36.778261,-119.417932,2021-04-30 01:00:00
1619748000,2,200.27,0.13,2.83,117.3,0.13,6.17,8.09,8.61,CA,36.778261,-119.417932,2021-04-30 02:00:00
1619751600,2,196.93,0.01,3.21,90.84,0.11,5.91,8.28,7.16,CA,36.778261,-119.417932,2021-04-30 03:00:00
1619755200,1,198.6,0.0,3.51,70.1,0.08,5.78,8.21,5.89,CA,36.778261,-119.417932,2021-04-30 04:00:00
1619758800,1,198.6,0.0,3.6,51.5,0.05,5.59,7.93,5.64,CA,36.778261,-119.417932,2021-04-30 05:00:00
1619762400,1,200.27,0.0,3.68,40.05,0.03,5.19,7.5,6.08,CA,36.778261,-119.417932,2021-04-30 06:00:00
1619766000,1,198.6,0.0,3.6,38.98,0.02,4.63,6.9,7.28,CA,36.778261,-119.417932,2021-04-30 07:00:00
1619769600,1,191.93,0.0,3.21,40.77,0.02,4.04,6.23,8.11,CA,36.778261,-119.417932,2021-04-30 08:00:00
1619773200,1,183.58,0.0,2.61,39.34,0.02,3.58,5.63,7.92,CA,36.778261,-119.417932,2021-04-30 09:00:00
1619776800,1,173.57,0.0,2.14,33.26,0.01,3.21,5.17,7.16,CA,36.778261,-119.417932,2021-04-30 10:00:00
1619780400,1,166.89,0.0,1.86,26.11,0.01,2.91,4.83,5.95,CA,36.778261,-119.417932,2021-04-30 11:00:00
1619784000,1,160.22,0.0,1.76,21.46,0.0,2.62,4.51,5.32,CA,36.778261,-119.417932,2021-04-30 12:00:00
1619787600,1,158.55,0.01,1.76,19.85,0.0,2.3,4.12,4.94,CA,36.778261,-119.417932,2021-04-30 13:00:00
1619791200,1,160.22,0.16,2.1,17.7,0.0,2.04,3.93,5.0,CA,36.778261,-119.417932,2021-04-30 14:00:00
1619794800,1,165.22,1.19,2.06,15.74,0.0,1.94,4.04,5.51,CA,36.778261,-119.417932,2021-04-30 15:00:00
1619798400,1,176.91,1.84,2.25,19.31,0.01,1.98,4.01,6.27,CA,36.778261,-119.417932,2021-04-30 16:00:00
1619802000,1,183.58,1.82,2.79,30.04,0.01,2.21,4.29,7.28,CA,36.778261,-119.417932,2021-04-30 17:00:00
1619805600,1,188.59,1.22,3.0,50.07,0.02,3.09,5.39,9.12,CA,36.778261,-119.417932,2021-04-30 18:00:00
1619809200,1,196.93,0.59,2.25,77.96,0.07,5.64,7.97,10.13,CA,36.778261,-119.417932,2021-04-30 19:00:00
1619812800,2,198.6,0.29,1.5,105.86,0.13,8.07,10.07,8.36,CA,36.778261,-119.417932,2021-04-30 20:00:00
1619816400,3,198.6,0.2,1.22,123.02,0.14,9.2,10.96,6.65,CA,36.778261,-119.417932,2021-04-30 21:00:00
1619820000,3,200.27,0.15,1.06,137.33,0.23,9.87,11.42,4.94,CA,36.778261,-119.417932,2021-04-30 22:00:00
1619823600,3,201.94,0.14,1.15,141.62,0.34,9.56,10.93,4.05,CA,36.778261,-119.417932,2021-04-30 23:00:00
1619827200,3,203.61,0.15,1.37,140.19,0.34,8.63,9.88,3.74,CA,36.778261,-119.417932,2021-05-01 00:00:00
1619830800,3,201.94,0.11,1.67,131.61,0.25,7.93,9.06,2.95,CA,36.778261,-119.417932,2021-05-01 01:00:00
1619834400,2,201.94,0.04,2.14,117.3,0.18,7.9,9.05,2.6,CA,36.778261,-119.417932,2021-05-01 02:00:00
1619838000,2,203.61,0.0,2.61,105.86,0.21,8.48,9.74,2.6,CA,36.778261,-119.417932,2021-05-01 03:00:00
1619841600,2,203.61,0.0,2.79,87.26,0.17,8.7,10.07,2.63,CA,36.778261,-119.417932,2021-05-01 04:00:00
1619845200,1,203.61,0.0,2.87,65.8,0.1,8.25,9.66,2.57,CA,36.778261,-119.417932,2021-05-01 05:00:00
1619848800,1,201.94,0.0,3.09,49.35,0.06,7.49,8.9,2.6,CA,36.778261,-119.417932,2021-05-01 06:00:00
1619852400,1,200.27,0.0,3.21,41.84,0.04,6.84,8.2,2.82,CA,36.778261,-119.417932,2021-05-01 07:00:00
1619856000,1,195.27,0.0,3.0,38.98,0.06,6.69,8.0,2.95,CA,36.778261,-119.417932,2021-05-01 08:00:00
1619859600,1,188.59,0.0,2.61,36.48,0.12,6.76,8.06,2.91,CA,36.778261,-119.417932,2021-05-01 09:00:00
1619863200,1,185.25,0.0,2.49,35.05,0.24,6.67,8.1,2.88,CA,36.778261,-119.417932,2021-05-01 10:00:00
1619866800,1,180.24,0.0,2.44,34.33,0.25,6.27,7.88,3.14,CA,36.778261,-119.417932,2021-05-01 11:00:00
1619870400,1,176.91,0.0,2.34,34.69,0.22,5.91,7.63,3.71,CA,36.778261,-119.417932,2021-05-01 12:00:00
1619874000,1,173.57,0.0,2.23,37.55,0.19,5.7,7.42,4.62,CA,36.778261,-119.417932,2021-05-01 13:00:00
1619877600,1,173.57,0.0,2.55,39.34,0.17,5.53,7.3,5.45,CA,36.778261,-119.417932,2021-05-01 14:00:00
1619881200,1,180.24,0.08,3.47,40.77,0.2,5.32,7.22,6.21,CA,36.778261,-119.417932,2021-05-01 15:00:00
1619884800,1,183.58,0.33,3.47,47.92,0.23,5.13,7.0,6.27,CA,36.778261,-119.417932,2021-05-01 16:00:00
1619888400,1,185.25,0.5,2.61,57.94,0.28,4.76,6.61,5.45,CA,36.778261,-119.417932,2021-05-01 17:00:00
1619892000,1,186.92,0.4,1.74,69.38,0.37,4.06,5.97,4.05,CA,36.778261,-119.417932,2021-05-01 18:00:00
1619895600,2,185.25,0.25,1.08,80.82,0.48,3.44,5.18,2.72,CA,36.778261,-119.417932,2021-05-01 19:00:00
1619899200,2,176.91,0.17,0.79,89.41,0.49,2.98,4.28,1.85,CA,36.778261,-119.417932,2021-05-01 20:00:00
1619902800,2,173.57,0.14,0.68,95.84,0.48,2.63,3.6,1.39,CA,36.778261,-119.417932,2021-05-01 21:00:00
1619906400,2,171.9,0.12,0.61,100.14,0.47,2.39,3.16,1.11,CA,36.778261,-119.417932,2021-05-01 22:00:00
1619910000,2,171.9,0.1,0.56,105.86,0.37,1.99,2.54,0.91,CA,36.778261,-119.417932,2021-05-01 23:00:00
1619913600,2,173.57,0.09,0.59,108.72,0.35,2.22,2.7,0.86,CA,36.778261,-119.417932,2021-05-02 00:00:00
1619917200,2,175.24,0.08,0.71,105.86,0.42,2.95,3.48,0.89,CA,36.778261,-119.417932,2021-05-02 01:00:00
1619920800,2,176.91,0.06,1.07,100.14,0.63,3.98,4.71,1.05,CA,36.778261,-119.417932,2021-05-02 02:00:00
1619924400,2,181.91,0.01,1.61,100.14,0.97,5.38,6.38,1.22,CA,36.778261,-119.417932,2021-05-02 03:00:00
1619928000,2,188.59,0.0,1.89,100.14,1.01,5.72,7.17,1.43,CA,36.778261,-119.417932,2021-05-02 04:00:00
1619931600,2,190.26,0.0,2.04,94.41,0.76,4.86,6.73,1.69,CA,36.778261,-119.417932,2021-05-02 05:00:00
1619935200,2,190.26,0.0,2.16,85.12,0.54,4.17,6.2,1.95,CA,36.778261,-119.417932,2021-05-02 06:00:00
1619938800,1,188.59,0.0,2.27,74.39,0.42,3.83,6.0,2.15,CA,36.778261,-119.417932,2021-05-02 07:00:00
1619942400,1,185.25,0.0,2.38,62.23,0.36,3.72,6.14,2.34,CA,36.778261,-119.417932,2021-05-02 08:00:00
1619946000,1,183.58,0.0,2.44,50.78,0.32,3.7,6.44,2.34,CA,36.778261,-119.417932,2021-05-02 09:00:00
1619949600,1,180.24,0.0,2.53,41.49,0.29,3.7,7.0,2.06,CA,36.778261,-119.417932,2021-05-02 10:00:00
1619953200,1,175.24,0.0,2.61,35.41,0.29,3.69,7.66,2.5,CA,36.778261,-119.417932,2021-05-02 11:00:00
1619956800,1,171.9,0.0,2.66,34.33,0.31,3.7,8.17,3.71,CA,36.778261,-119.417932,2021-05-02 12:00:00
1619960400,1,170.23,0.0,2.79,36.12,0.3,3.65,8.19,5.19,CA,36.778261,-119.417932,2021-05-02 13:00:00
1619964000,1,171.9,0.06,3.3,37.19,0.3,3.67,8.53,6.59,CA,36.778261,-119.417932,2021-05-02 14:00:00
1619967600,1,181.91,0.68,3.68,40.77,0.35,3.81,9.44,8.11,CA,36.778261,-119.417932,2021-05-02 15:00:00
1619971200,1,190.26,1.05,3.43,50.78,0.46,4.07,10.4,7.66,CA,36.778261,-119.417932,2021-05-02 16:00:00
1619974800,1,193.6,0.77,2.79,67.23,0.54,4.36,10.97,6.65,CA,36.778261,-119.417932,2021-05-02 17:00:00
1619978400,1,195.27,0.42,1.78,79.39,0.58,5.1,11.66,5.13,CA,36.778261,-119.417932,2021-05-02 18:00:00
1619982000,2,196.93,0.26,1.22,82.25,0.66,6.19,12.11,3.36,CA,36.778261,-119.417932,2021-05-02 19:00:00
1619985600,2,195.27,0.18,0.98,86.55,0.72,7.05,11.75,2.25,CA,36.778261,-119.417932,2021-05-02 20:00:00
1619989200,2,195.27,0.12,0.88,95.84,0.79,7.46,10.96,1.63,CA,36.778261,-119.417932,2021-05-02 21:00:00
1619992800,2,195.27,0.08,0.69,105.86,0.78,6.6,8.9,1.12,CA,36.778261,-119.417932,2021-05-02 22:00:00
1619996400,2,186.92,0.08,0.58,101.57,0.41,4.12,5.22,0.79,CA,36.778261,-119.417932,2021-05-02 23:00:00
1620000000,2,183.58,0.08,0.58,101.57,0.22,2.7,3.28,0.63,CA,36.778261,-119.417932,2021-05-03 00:00:00
1620003600,2,180.24,0.08,0.68,98.71,0.15,1.76,2.11,0.62,CA,36.778261,-119.417932,2021-05-03 01:00:00
1620007200,2,180.24,0.05,0.92,94.41,0.13,1.21,1.53,0.72,CA,36.778261,-119.417932,2021-05-03 02:00:00
1620010800,2,183.58,0.01,1.17,92.98,0.13,0.98,1.32,0.86,CA,36.778261,-119.417932,2021-05-03 03:00:00
1620014400,2,185.25,0.0,1.41,85.12,0.11,0.91,1.33,1.35,CA,36.778261,-119.417932,2021-05-03 04:00:00
1620018000,1,185.25,0.0,1.71,72.96,0.09,0.89,1.44,1.87,CA,36.778261,-119.417932,2021-05-03 05:00:00
1620021600,1,185.25,0.0,2.06,62.94,0.11,0.91,1.58,2.19,CA,36.778261,-119.417932,2021-05-03 06:00:00
1620025200,1,185.25,0.0,2.44,52.93,0.17,1.11,1.95,2.44,CA,36.778261,-119.417932,2021-05-03 07:00:00
1620028800,1,178.58,0.0,2.61,38.62,0.14,1.62,2.71,2.53,CA,36.778261,-119.417932,2021-05-03 08:00:00
1620032400,1,170.23,0.0,2.44,25.03,0.06,2.38,3.68,2.47,CA,36.778261,-119.417932,2021-05-03 09:00:00
1620036000,1,163.56,0.0,2.14,17.7,0.02,2.96,4.35,2.44,CA,36.778261,-119.417932,2021-05-03 10:00:00
1620039600,1,160.22,0.0,1.78,15.38,0.01,3.17,4.58,2.34,CA,36.778261,-119.417932,2021-05-03 11:00:00
1620043200,1,156.88,0.01,1.52,15.56,0.0,3.18,4.6,2.19,CA,36.778261,-119.417932,2021-05-03 12:00:00
1620046800,1,156.88,0.01,1.37,16.99,0.0,2.86,4.28,2.09,CA,36.778261,-119.417932,2021-05-03 13:00:00
1620050400,1,158.55,0.1,1.74,15.74,0.01,2.6,4.12,2.41,CA,36.778261,-119.417932,2021-05-03 14:00:00
1620054000,1,165.22,0.89,1.99,15.56,0.01,2.78,4.43,2.91,CA,36.778261,-119.417932,2021-05-03 15:00:00
1620057600,1,181.91,0.77,2.12,38.62,0.14,3.65,5.27,2.88,CA,36.778261,-119.417932,2021-05-03 16:00:00
1620061200,1,191.93,0.53,1.86,58.65,0.34,4.26,6.29,3.17,CA,36.778261,-119.417932,2021-05-03 17:00:00
1620064800,1,200.27,0.32,1.37,78.68,0.62,5.34,8.01,3.67,CA,36.778261,-119.417932,2021-05-03 18:00:00
1620068400,2,205.28,0.21,1.04,94.41,1.0,6.66,9.75,3.64,CA,36.778261,-119.417932,2021-05-03 19:00:00
1620072000,2,206.95,0.2,1.05,100.14,0.97,7.22,10.13,3.29,CA,36.778261,-119.417932,2021-05-03 20:00:00
1620075600,2,206.95,0.2,1.11,105.86,0.87,7.57,10.28,3.23,CA,36.778261,-119.417932,2021-05-03 21:00:00
1620079200,2,206.95,0.18,1.11,114.44,0.79,7.84,10.34,3.23,CA,36.778261,-119.417932,2021-05-03 22:00:00
1620082800,3,206.95,0.16,1.15,121.59,0.76,7.95,10.22,2.82,CA,36.778261,-119.417932,2021-05-03 23:00:00
1620086400,3,205.28,0.16,1.24,123.02,0.7,7.39,9.54,2.34,CA,36.778261,-119.417932,2021-05-04 00:00:00
1620090000,2,201.94,0.14,1.46,115.87,0.53,6.02,8.22,2.06,CA,36.778261,-119.417932,2021-05-04 01:00:00
1620093600,2,198.6,0.1,1.86,101.57,0.34,4.81,7.14,2.19,CA,36.778261,-119.417932,2021-05-04 02:00:00
1620097200,2,195.27,0.01,2.08,90.12,0.22,4.05,6.43,2.31,CA,36.778261,-119.417932,2021-05-04 03:00:00
1620100800,2,193.6,0.0,2.06,81.54,0.17,4.12,6.47,2.31,CA,36.778261,-119.417932,2021-05-04 04:00:00
1620104400,1,195.27,0.0,2.08,67.23,0.14,4.93,7.25,2.15,CA,36.778261,-119.417932,2021-05-04 05:00:00
1620108000,1,196.93,0.0,2.14,50.07,0.1,5.87,8.1,2.01,CA,36.778261,-119.417932,2021-05-04 06:00:00
1620111600,1,193.6,0.0,2.29,34.69,0.05,6.2,8.21,2.15,CA,36.778261,-119.417932,2021-05-04 07:00:00
1620115200,1,185.25,0.0,2.36,25.03,0.02,5.81,7.73,2.34,CA,36.778261,-119.417932,2021-05-04 08:00:00
1620118800,1,175.24,0.0,2.1,21.46,0.01,5.0,6.93,2.38,CA,36.778261,-119.417932,2021-05-04 09:00:00
1620122400,1,166.89,0.0,1.78,19.85,0.01,4.12,6.07,2.5,CA,36.778261,-119.417932,2021-05-04 10:00:00
1620126000,1,161.89,0.0,1.48,19.85,0.01,3.36,5.31,2.6,CA,36.778261,-119.417932,2021-05-04 11:00:00
1620129600,1,158.55,0.0,1.27,20.92,0.01,2.77,4.68,2.6,CA,36.778261,-119.417932,2021-05-04 12:00:00
1620133200,1,156.88,0.0,1.2,22.89,0.01,2.28,4.14,2.47,CA,36.778261,-119.417932,2021-05-04 13:00:00
1620136800,1,156.88,0.06,1.63,22.53,0.01,2.04,3.93,2.47,CA,36.778261,-119.417932,2021-05-04 14:00:00
1620140400,1,163.56,0.56,2.08,23.96,0.02,2.15,4.14,2.69,CA,36.778261,-119.417932,2021-05-04 15:00:00
1620144000,1,180.24,0.48,1.95,53.64,0.1,3.09,5.05,2.47,CA,36.778261,-119.417932,2021-05-04 16:00:00
1620147600,1,193.6,0.43,1.91,70.81,0.16,4.34,6.4,2.91,CA,36.778261,-119.417932,2021-05-04 17:00:00
1620151200,2,206.95,0.31,1.63,90.12,0.23,6.37,8.58,3.77,CA,36.778261,-119.417932,2021-05-04 18:00:00
1620154800,2,220.3,0.23,1.41,113.01,0.52,9.53,11.9,4.37,CA,36.778261,-119.417932,2021-05-04 19:00:00
1620158400,3,220.3,0.21,1.39,128.75,0.78,10.91,13.21,3.8,CA,36.778261,-119.417932,2021-05-04 20:00:00
1620162000,3,216.96,0.2,1.44,138.76,0.84,11.47,13.69,3.36,CA,36.778261,-119.417932,2021-05-04 21:00:00
1620165600,3,216.96,0.18,1.41,145.91,0.92,11.75,13.92,2.98,CA,36.778261,-119.417932,2021-05-04 22:00:00
1620169200,3,211.95,0.17,1.44,148.77,0.93,11.03,13.06,2.57,CA,36.778261,-119.417932,2021-05-04 23:00:00
1620172800,3,208.62,0.17,1.59,145.91,0.85,9.71,11.54,2.31,CA,36.778261,-119.417932,2021-05-05 00:00:00
1620176400,3,206.95,0.19,2.25,128.75,0.69,8.6,10.43,2.69,CA,36.778261,-119.417932,2021-05-05 01:00:00
1620180000,2,206.95,0.14,3.09,105.86,0.5,8.11,10.16,3.39,CA,36.778261,-119.417932,2021-05-05 02:00:00
1620183600,2,205.28,0.02,3.51,85.12,0.36,7.82,10.12,3.8,CA,36.778261,-119.417932,2021-05-05 03:00:00
1620187200,1,203.61,0.0,3.34,72.24,0.28,8.44,10.79,3.52,CA,36.778261,-119.417932,2021-05-05 04:00:00
1620190800,1,201.94,0.0,3.04,54.36,0.18,9.05,11.37,2.91,CA,36.778261,-119.417932,2021-05-05 05:00:00
1620194400,1,203.61,0.0,3.0,42.56,0.09,8.81,11.12,2.82,CA,36.778261,-119.417932,2021-05-05 06:00:00
1620198000,1,203.61,0.0,3.04,41.13,0.06,8.1,10.31,3.2,CA,36.778261,-119.417932,2021-05-05 07:00:00
1620201600,1,200.27,0.0,2.83,44.35,0.05,7.25,9.32,3.58,CA,36.778261,-119.417932,2021-05-05 08:00:00
1620205200,1,188.59,0.0,2.29,42.92,0.04,6.58,8.49,3.42,CA,36.778261,-119.417932,2021-05-05 09:00:00
1620208800,1,176.91,0.0,1.74,35.41,0.02,6.16,7.95,2.91,CA,36.778261,-119.417932,2021-05-05 10:00:00
1620212400,1,165.22,0.0,1.37,28.25,0.01,5.87,7.62,2.63,CA,36.778261,-119.417932,2021-05-05 11:00:00
1620216000,1,158.55,0.0,1.21,23.6,0.01,5.64,7.42,2.53,CA,36.778261,-119.417932,2021-05-05 12:00:00
1620219600,1,155.21,0.0,1.19,21.82,0.01,5.31,7.11,2.44,CA,36.778261,-119.417932,2021-05-05 13:00:00
1620223200,1,153.54,0.07,1.61,19.67,0.01,4.95,6.83,2.47,CA,36.778261,-119.417932,2021-05-05 14:00:00
1620226800,1,158.55,0.63,1.99,19.49,0.01,4.74,6.76,2.66,CA,36.778261,-119.417932,2021-05-05 15:00:00
1620230400,1,170.23,0.85,2.1,29.68,0.02,4.69,6.7,2.72,CA,36.778261,-119.417932,2021-05-05 16:00:00
1620234000,1,176.91,0.64,2.16,48.64,0.04,4.94,6.94,2.95,CA,36.778261,-119.417932,2021-05-05 17:00:00
1620237600,1,188.59,0.4,1.93,74.39,0.06,5.88,7.91,3.55,CA,36.778261,-119.417932,2021-05-05 18:00:00
1620241200,2,205.28,0.21,1.33,115.87,0.33,7.77,9.46,3.29,CA,36.778261,-119.417932,2021-05-05 19:00:00
1620244800,3,205.28,0.19,1.24,121.59,0.38,7.57,8.93,2.98,CA,36.778261,-119.417932,2021-05-05 20:00:00
1620248400,3,203.61,0.18,1.24,121.59,0.35,7.05,8.22,2.95,CA,36.778261,-119.417932,2021-05-05 21:00:00
1620252000,3,201.94,0.17,1.23,127.32,0.29,6.29,7.32,3.36,CA,36.778261,-119.417932,2021-05-05 22:00:00
1620255600,3,201.94,0.16,1.37,137.33,0.27,5.66,6.58,4.02,CA,36.778261,-119.417932,2021-05-05 23:00:00
