Date,State,Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,dt
2020-12-13 06:00:00,CA,36.778261,-119.417932,1,230.31,0.01,4.71,19.85,0.01,6.66,8.22,0.73,1607839200
2020-12-13 07:00:00,CA,36.778261,-119.417932,1,226.97,0.0,3.98,23.96,0.01,5.28,6.46,0.47,1607842800
2020-12-13 08:00:00,CA,36.778261,-119.417932,1,226.97,0.0,3.86,23.6,0.0,4.03,5.03,0.42,1607846400
2020-12-13 09:00:00,CA,36.778261,-119.417932,1,223.64,0.0,3.56,25.03,0.0,2.95,3.79,0.43,1607850000
2020-12-13 10:00:00,CA,36.778261,-119.417932,1,220.3,0.0,3.09,27.9,0.0,2.24,2.95,0.44,1607853600
2020-12-13 11:00:00,CA,36.778261,-119.417932,1,216.96,0.0,2.53,31.83,0.0,1.72,2.34,0.4,1607857200
2020-12-13 12:00:00,CA,36.778261,-119.417932,1,216.96,0.0,1.97,37.91,0.0,1.22,1.76,0.41,1607860800
2020-12-13 13:00:00,CA,36.778261,-119.417932,1,213.62,0.0,1.39,47.92,0.0,0.77,1.23,0.45,1607864400
2020-12-13 14:00:00,CA,36.778261,-119.417932,1,211.95,0.0,1.09,55.08,0.0,0.5,0.96,0.49,1607868000
2020-12-13 15:00:00,CA,36.778261,-119.417932,1,211.95,0.0,1.35,57.94,0.0,0.5,1.05,0.52,1607871600
2020-12-13 16:00:00,CA,36.778261,-119.417932,1,213.62,0.0,2.27,59.37,0.0,0.5,1.21,0.67,1607875200
2020-12-13 17:00:00,CA,36.778261,-119.417932,1,213.62,0.02,3.21,55.08,0.01,0.5,1.35,0.97,1607878800
2020-12-13 18:00:00,CA,36.778261,-119.417932,1,211.95,0.08,3.47,49.35,0.01,0.5,1.44,1.41,1607882400
2020-12-13 19:00:00,CA,36.778261,-119.417932,1,213.62,0.09,3.0,57.94,0.05,0.89,1.68,1.66,1607886000
2020-12-13 20:00:00,CA,36.778261,-119.417932,1,216.96,0.07,2.66,60.08,0.11,1.68,2.45,1.52,1607889600
2020-12-13 21:00:00,CA,36.778261,-119.417932,1,213.62,0.04,2.23,60.08,0.19,2.14,3.1,1.24,1607893200
2020-12-13 22:00:00,CA,36.778261,-119.417932,1,210.29,0.02,2.04,55.79,0.21,2.31,3.49,1.14,1607896800
2020-12-13 23:00:00,CA,36.778261,-119.417932,1,208.62,0.02,2.27,50.07,0.18,2.4,3.61,1.28,1607900400
2020-12-14 00:00:00,CA,36.778261,-119.417932,1,208.62,0.01,2.7,45.78,0.16,2.55,3.68,1.44,1607904000
2020-12-14 01:00:00,CA,36.778261,-119.417932,1,210.29,0.0,3.21,43.99,0.14,2.63,3.67,1.28,1607907600
2020-12-14 02:00:00,CA,36.778261,-119.417932,1,211.95,0.0,3.47,44.35,0.1,2.64,3.5,0.78,1607911200
2020-12-14 03:00:00,CA,36.778261,-119.417932,1,211.95,0.0,3.0,52.21,0.08,2.53,3.12,0.39,1607914800
2020-12-14 04:00:00,CA,36.778261,-119.417932,1,205.28,0.0,2.1,66.52,0.06,1.84,2.15,0.24,1607918400
2020-12-14 05:00:00,CA,36.778261,-119.417932,1,200.27,0.0,1.69,66.52,0.03,1.29,1.56,0.27,1607922000
2020-12-14 06:00:00,CA,36.778261,-119.417932,1,195.27,0.0,1.35,64.37,0.03,0.96,1.24,0.31,1607925600
2020-12-14 07:00:00,CA,36.778261,-119.417932,1,193.6,0.0,1.36,57.22,0.02,0.87,1.2,0.43,1607929200
2020-12-14 08:00:00,CA,36.778261,-119.417932,1,188.59,0.0,1.46,45.78,0.02,0.84,1.23,0.58,1607932800
2020-12-14 09:00:00,CA,36.778261,-119.417932,1,183.58,0.0,1.37,37.55,0.02,0.79,1.24,0.78,1607936400
2020-12-14 10:00:00,CA,36.778261,-119.417932,1,178.58,0.0,1.17,34.33,0.02,0.79,1.33,0.82,1607940000
2020-12-14 11:00:00,CA,36.778261,-119.417932,1,185.25,0.0,1.84,31.47,0.03,1.12,1.72,0.55,1607943600
2020-12-14 12:00:00,CA,36.778261,-119.417932,1,198.6,0.0,2.87,29.68,0.04,1.7,2.31,0.4,1607947200
2020-12-14 13:00:00,CA,36.778261,-119.417932,1,210.29,0.0,2.91,36.48,0.08,2.22,2.73,0.35,1607950800
2020-12-14 14:00:00,CA,36.778261,-119.417932,1,210.29,0.0,2.34,37.55,0.09,2.34,2.83,0.38,1607954400
2020-12-14 15:00:00,CA,36.778261,-119.417932,1,211.95,0.0,2.59,37.55,0.16,2.51,3.17,0.44,1607958000
2020-12-14 16:00:00,CA,36.778261,-119.417932,1,213.62,0.01,3.68,35.76,0.21,2.78,3.82,0.5,1607961600
2020-12-14 17:00:00,CA,36.778261,-119.417932,1,220.3,0.07,4.97,33.26,0.27,3.19,4.94,0.52,1607965200
2020-12-14 18:00:00,CA,36.778261,-119.417932,1,226.97,0.12,6.17,31.11,0.34,3.72,6.46,0.52,1607968800
2020-12-14 19:00:00,CA,36.778261,-119.417932,1,226.97,0.29,6.34,32.54,0.43,4.01,7.25,0.49,1607972400
2020-12-14 20:00:00,CA,36.778261,-119.417932,1,223.64,0.48,5.31,36.84,0.45,3.77,6.69,0.46,1607976000
2020-12-14 21:00:00,CA,36.778261,-119.417932,1,216.96,0.52,4.41,39.7,0.41,3.4,5.92,0.5,1607979600
2020-12-14 22:00:00,CA,36.778261,-119.417932,1,213.62,0.49,3.68,44.35,0.37,3.06,5.18,0.53,1607983200
2020-12-14 23:00:00,CA,36.778261,-119.417932,1,210.29,0.4,3.34,50.07,0.32,2.79,4.53,0.54,1607986800
2020-12-15 00:00:00,CA,36.778261,-119.417932,1,210.29,0.22,3.68,52.21,0.3,2.68,4.14,0.57,1607990400
2020-12-15 01:00:00,CA,36.778261,-119.417932,1,213.62,0.02,4.84,45.06,0.17,2.68,4.11,0.82,1607994000
2020-12-15 02:00:00,CA,36.778261,-119.417932,1,220.3,0.0,6.26,34.33,0.08,2.79,4.46,0.91,1607997600
2020-12-15 03:00:00,CA,36.778261,-119.417932,1,230.31,0.01,7.45,27.18,0.06,3.02,5.08,0.93,1608001200
2020-12-15 04:00:00,CA,36.778261,-119.417932,1,233.65,0.01,7.88,22.35,0.04,3.19,5.65,1.09,1608004800
2020-12-15 05:00:00,CA,36.778261,-119.417932,1,233.65,0.01,7.63,19.49,0.03,3.28,6.08,1.31,1608008400
2020-12-15 06:00:00,CA,36.778261,-119.417932,1,233.65,0.01,7.54,18.06,0.03,3.45,6.54,1.63,1608012000
2020-12-15 07:00:00,CA,36.778261,-119.417932,1,243.66,0.01,8.74,16.63,0.03,3.96,6.94,1.62,1608015600
2020-12-15 08:00:00,CA,36.778261,-119.417932,1,250.34,0.01,9.25,15.74,0.02,4.38,6.97,1.05,1608019200
2020-12-15 09:00:00,CA,36.778261,-119.417932,1,247.0,0.0,8.14,16.99,0.02,4.25,6.38,0.58,1608022800
2020-12-15 10:00:00,CA,36.778261,-119.417932,1,243.66,0.0,6.34,20.56,0.01,3.62,5.35,0.44,1608026400
2020-12-15 11:00:00,CA,36.778261,-119.417932,1,236.99,0.0,4.76,25.03,0.01,2.82,4.22,0.5,1608030000
2020-12-15 12:00:00,CA,36.778261,-119.417932,1,233.65,0.0,3.47,31.83,0.0,2.02,3.09,0.62,1608033600
2020-12-15 13:00:00,CA,36.778261,-119.417932,1,230.31,0.0,2.31,40.05,0.01,1.29,2.08,0.78,1608037200
2020-12-15 14:00:00,CA,36.778261,-119.417932,1,226.97,0.0,1.8,45.78,0.01,0.9,1.54,0.88,1608040800
2020-12-15 15:00:00,CA,36.778261,-119.417932,1,226.97,0.0,2.06,46.49,0.01,0.77,1.46,0.95,1608044400
2020-12-15 16:00:00,CA,36.778261,-119.417932,1,233.65,0.03,2.91,45.06,0.01,0.77,1.59,1.08,1608048000
2020-12-15 17:00:00,CA,36.778261,-119.417932,1,240.33,0.43,3.38,42.56,0.01,0.85,1.76,1.33,1608051600
2020-12-15 18:00:00,CA,36.778261,-119.417932,1,243.66,0.95,3.17,41.49,0.02,1.1,2.07,1.33,1608055200
2020-12-15 19:00:00,CA,36.778261,-119.417932,1,240.33,0.72,2.57,52.21,0.22,2.67,3.77,1.08,1608058800
2020-12-15 20:00:00,CA,36.778261,-119.417932,1,240.33,0.62,2.83,54.36,0.29,4.42,5.73,1.44,1608062400
2020-12-15 21:00:00,CA,36.778261,-119.417932,1,240.33,0.42,3.21,59.37,0.32,4.96,6.36,1.92,1608066000
2020-12-15 22:00:00,CA,36.778261,-119.417932,1,240.33,0.28,3.64,61.51,0.32,5.73,7.23,2.31,1608069600
2020-12-15 23:00:00,CA,36.778261,-119.417932,1,236.99,0.19,3.68,60.8,0.29,6.61,8.16,2.31,1608073200
2020-12-16 00:00:00,CA,36.778261,-119.417932,1,230.31,0.07,3.21,58.65,0.2,6.17,7.66,1.93,1608076800
2020-12-16 01:00:00,CA,36.778261,-119.417932,1,230.31,0.01,3.81,47.92,0.12,4.47,6.11,1.65,1608080400
2020-12-16 02:00:00,CA,36.778261,-119.417932,1,236.99,0.0,5.48,34.69,0.07,4.69,6.81,1.5,1608084000
2020-12-16 03:00:00,CA,36.778261,-119.417932,1,243.66,0.01,6.94,26.11,0.04,4.92,7.6,1.62,1608087600
2020-12-16 04:00:00,CA,36.778261,-119.417932,1,243.66,0.01,7.2,23.6,0.03,4.91,7.85,2.0,1608091200
2020-12-16 05:00:00,CA,36.778261,-119.417932,1,240.33,0.0,6.68,24.68,0.02,4.54,7.4,2.34,1608094800
2020-12-16 06:00:00,CA,36.778261,-119.417932,1,236.99,0.0,6.0,25.75,0.02,3.91,6.56,2.47,1608098400
2020-12-16 07:00:00,CA,36.778261,-119.417932,1,233.65,0.0,5.83,25.75,0.01,3.28,5.75,2.57,1608102000
2020-12-16 08:00:00,CA,36.778261,-119.417932,1,233.65,0.0,5.74,25.39,0.01,2.63,4.78,2.44,1608105600
2020-12-16 09:00:00,CA,36.778261,-119.417932,1,230.31,0.0,5.1,27.18,0.01,1.97,3.7,2.12,1608109200
2020-12-16 10:00:00,CA,36.778261,-119.417932,1,223.64,0.0,4.07,31.47,0.01,1.54,2.9,2.06,1608112800
2020-12-16 11:00:00,CA,36.778261,-119.417932,1,220.3,0.0,3.09,37.91,0.01,1.36,2.47,2.22,1608116400
2020-12-16 12:00:00,CA,36.778261,-119.417932,1,216.96,0.0,2.29,47.21,0.01,1.26,2.15,2.41,1608120000
2020-12-16 13:00:00,CA,36.778261,-119.417932,1,216.96,0.0,1.54,57.94,0.01,0.86,1.52,2.28,1608123600
2020-12-16 14:00:00,CA,36.778261,-119.417932,1,213.62,0.0,1.21,62.94,0.01,0.58,1.15,2.25,1608127200
2020-12-16 15:00:00,CA,36.778261,-119.417932,1,216.96,0.0,1.54,62.23,0.01,0.51,1.17,2.22,1608130800
2020-12-16 16:00:00,CA,36.778261,-119.417932,1,220.3,0.03,2.49,58.65,0.01,0.54,1.36,1.93,1608134400
2020-12-16 17:00:00,CA,36.778261,-119.417932,1,223.64,0.37,2.96,52.93,0.01,0.61,1.53,1.76,1608138000
2020-12-16 18:00:00,CA,36.778261,-119.417932,1,223.64,0.78,2.83,47.92,0.01,0.74,1.73,1.81,1608141600
2020-12-16 19:00:00,CA,36.778261,-119.417932,1,226.97,0.64,2.14,53.64,0.08,2.44,3.47,1.52,1608145200
2020-12-16 20:00:00,CA,36.778261,-119.417932,1,233.65,0.74,2.12,50.78,0.12,4.15,5.4,1.66,1608148800
2020-12-16 21:00:00,CA,36.778261,-119.417932,1,240.33,0.81,2.31,49.35,0.16,5.89,7.3,1.92,1608152400
2020-12-16 22:00:00,CA,36.778261,-119.417932,1,240.33,0.79,2.66,51.5,0.16,8.29,9.94,2.44,1608156000
2020-12-16 23:00:00,CA,36.778261,-119.417932,2,240.33,0.71,3.6,55.08,0.15,10.55,12.52,3.36,1608159600
2020-12-17 00:00:00,CA,36.778261,-119.417932,2,247.0,0.48,5.57,54.36,0.15,12.23,14.48,4.5,1608163200
2020-12-17 01:00:00,CA,36.778261,-119.417932,2,257.02,0.06,8.14,48.64,0.14,12.37,14.84,5.38,1608166800
2020-12-17 02:00:00,CA,36.778261,-119.417932,2,260.35,0.0,9.68,41.13,0.11,11.84,14.43,5.57,1608170400
2020-12-17 03:00:00,CA,36.778261,-119.417932,2,260.35,0.0,10.28,32.54,0.08,10.93,13.61,4.81,1608174000
2020-12-17 04:00:00,CA,36.778261,-119.417932,1,257.02,0.01,9.85,23.96,0.03,8.83,11.5,2.41,1608177600
2020-12-17 05:00:00,CA,36.778261,-119.417932,1,253.68,0.01,8.82,18.6,0.01,7.54,10.15,1.46,1608181200
2020-12-17 06:00:00,CA,36.778261,-119.417932,1,247.0,0.01,8.05,16.09,0.01,6.63,9.21,1.36,1608184800
2020-12-17 07:00:00,CA,36.778261,-119.417932,1,243.66,0.02,7.97,14.48,0.01,5.95,8.4,1.43,1608188400
2020-12-17 08:00:00,CA,36.778261,-119.417932,1,230.31,0.01,7.37,17.88,0.01,4.64,6.73,1.47,1608192000
2020-12-17 09:00:00,CA,36.778261,-119.417932,1,216.96,0.0,5.83,27.54,0.01,3.24,4.86,1.47,1608195600
2020-12-17 10:00:00,CA,36.778261,-119.417932,1,208.62,0.0,4.07,36.84,0.01,2.52,3.79,1.54,1608199200
2020-12-17 11:00:00,CA,36.778261,-119.417932,1,205.28,0.0,3.13,43.27,0.02,2.19,3.32,2.09,1608202800
2020-12-17 12:00:00,CA,36.778261,-119.417932,1,203.61,0.0,2.74,48.64,0.02,1.91,3.01,2.95,1608206400
2020-12-17 13:00:00,CA,36.778261,-119.417932,1,201.94,0.0,2.42,52.21,0.02,1.74,2.74,3.07,1608210000
2020-12-17 14:00:00,CA,36.778261,-119.417932,1,201.94,0.0,2.12,49.35,0.02,1.64,2.48,1.81,1608213600
2020-12-17 15:00:00,CA,36.778261,-119.417932,1,206.95,0.0,2.34,44.7,0.03,1.56,2.3,0.78,1608217200
2020-12-17 16:00:00,CA,36.778261,-119.417932,1,220.3,0.01,2.14,57.94,0.08,1.76,2.31,0.43,1608220800
2020-12-17 17:00:00,CA,36.778261,-119.417932,1,223.64,0.08,2.25,55.79,0.1,2.02,2.54,0.42,1608224400
2020-12-17 18:00:00,CA,36.778261,-119.417932,1,220.3,0.18,1.84,56.51,0.12,2.52,3.04,0.44,1608228000
2020-12-17 19:00:00,CA,36.778261,-119.417932,1,216.96,0.22,1.5,58.65,0.18,3.26,3.77,0.57,1608231600
2020-12-17 20:00:00,CA,36.778261,-119.417932,1,211.95,0.27,1.5,59.37,0.18,3.29,3.85,0.93,1608235200
2020-12-17 21:00:00,CA,36.778261,-119.417932,1,208.62,0.3,1.65,62.94,0.17,3.08,3.7,1.38,1608238800
2020-12-17 22:00:00,CA,36.778261,-119.417932,1,206.95,0.28,1.78,69.38,0.13,2.83,3.51,1.68,1608242400
2020-12-17 23:00:00,CA,36.778261,-119.417932,1,203.61,0.21,1.71,72.24,0.1,2.56,3.25,1.44,1608246000
2020-12-18 00:00:00,CA,36.778261,-119.417932,1,206.95,0.11,1.91,71.53,0.12,2.58,3.23,0.96,1608249600
2020-12-18 01:00:00,CA,36.778261,-119.417932,1,213.62,0.01,2.38,69.38,0.18,3.19,3.79,0.55,1608253200
2020-12-18 02:00:00,CA,36.778261,-119.417932,1,220.3,0.0,2.96,60.8,0.22,4.0,4.74,0.46,1608256800
2020-12-18 03:00:00,CA,36.778261,-119.417932,1,223.64,0.0,3.51,53.64,0.26,4.59,5.52,0.38,1608260400
2020-12-18 04:00:00,CA,36.778261,-119.417932,1,223.64,0.0,3.98,42.92,0.13,4.71,5.91,0.46,1608264000
2020-12-18 05:00:00,CA,36.778261,-119.417932,1,220.3,0.0,4.16,33.62,0.04,4.57,6.08,0.85,1608267600
2020-12-18 06:00:00,CA,36.778261,-119.417932,1,220.3,0.0,4.16,30.4,0.02,4.24,5.98,1.43,1608271200
2020-12-18 07:00:00,CA,36.778261,-119.417932,1,216.96,0.0,4.33,31.11,0.02,3.83,5.7,2.31,1608274800
2020-12-18 08:00:00,CA,36.778261,-119.417932,1,213.62,0.0,4.37,31.47,0.02,3.39,5.24,2.88,1608278400
2020-12-18 09:00:00,CA,36.778261,-119.417932,1,211.95,0.0,4.03,30.76,0.01,2.85,4.56,2.98,1608282000
2020-12-18 10:00:00,CA,36.778261,-119.417932,1,211.95,0.0,3.86,29.33,0.01,2.6,4.13,2.91,1608285600
2020-12-18 11:00:00,CA,36.778261,-119.417932,1,211.95,0.0,3.6,31.83,0.01,2.4,3.76,3.33,1608289200
2020-12-18 12:00:00,CA,36.778261,-119.417932,1,213.62,0.0,3.21,35.76,0.01,2.1,3.26,3.48,1608292800
2020-12-18 13:00:00,CA,36.778261,-119.417932,1,216.96,0.0,2.53,40.05,0.01,1.51,2.35,2.76,1608296400
2020-12-18 14:00:00,CA,36.778261,-119.417932,1,216.96,0.0,2.01,41.13,0.01,0.93,1.59,2.09,1608300000
2020-12-18 15:00:00,CA,36.778261,-119.417932,1,220.3,0.0,2.25,39.34,0.01,0.62,1.28,1.43,1608303600
2020-12-18 16:00:00,CA,36.778261,-119.417932,1,226.97,0.03,3.09,36.12,0.01,0.58,1.25,0.72,1608307200
2020-12-18 17:00:00,CA,36.778261,-119.417932,1,230.31,0.39,3.51,34.33,0.01,0.68,1.36,0.86,1608310800
2020-12-18 18:00:00,CA,36.778261,-119.417932,1,236.99,0.92,3.51,34.33,0.03,1.27,1.98,1.0,1608314400
2020-12-18 19:00:00,CA,36.778261,-119.417932,1,250.34,0.94,3.21,43.27,0.29,4.48,5.32,0.91,1608318000
2020-12-18 20:00:00,CA,36.778261,-119.417932,1,253.68,0.99,2.87,42.92,0.32,5.57,6.52,1.0,1608321600
2020-12-18 21:00:00,CA,36.778261,-119.417932,1,253.68,0.85,2.53,45.78,0.31,6.51,7.5,1.08,1608325200
2020-12-18 22:00:00,CA,36.778261,-119.417932,1,253.68,0.75,2.57,47.21,0.31,7.65,8.71,1.38,1608328800
2020-12-18 23:00:00,CA,36.778261,-119.417932,1,263.69,0.69,3.17,48.64,0.31,9.89,11.07,1.74,1608332400
2020-12-19 00:00:00,CA,36.778261,-119.417932,2,273.71,0.42,4.46,49.35,0.29,12.1,13.37,2.12,1608336000
2020-12-19 01:00:00,CA,36.778261,-119.417932,2,283.72,0.04,6.6,47.21,0.26,13.68,15.19,2.85,1608339600
2020-12-19 02:00:00,CA,36.778261,-119.417932,2,283.72,0.0,8.57,38.98,0.2,13.93,15.87,3.48,1608343200
2020-12-19 03:00:00,CA,36.778261,-119.417932,2,280.38,0.0,9.43,29.33,0.13,12.83,15.16,3.45,1608346800
2020-12-19 04:00:00,CA,36.778261,-119.417932,2,270.37,0.01,8.48,23.25,0.06,10.16,12.47,2.72,1608350400
2020-12-19 05:00:00,CA,36.778261,-119.417932,1,260.35,0.01,6.94,24.68,0.03,7.16,9.23,2.12,1608354000
2020-12-19 06:00:00,CA,36.778261,-119.417932,1,250.34,0.0,5.74,29.68,0.01,4.86,6.7,1.84,1608357600
2020-12-19 07:00:00,CA,36.778261,-119.417932,1,247.0,0.0,5.01,35.05,0.01,3.52,5.15,1.74,1608361200
2020-12-19 08:00:00,CA,36.778261,-119.417932,1,243.66,0.0,4.37,40.77,0.01,2.66,3.97,1.39,1608364800
2020-12-19 09:00:00,CA,36.778261,-119.417932,1,240.33,0.0,3.43,46.49,0.01,2.0,2.93,1.01,1608368400
2020-12-19 10:00:00,CA,36.778261,-119.417932,1,233.65,0.0,2.49,53.64,0.01,1.46,2.12,1.41,1608372000
2020-12-19 11:00:00,CA,36.778261,-119.417932,1,230.31,0.0,1.86,60.8,0.02,1.11,1.66,1.95,1608375600
2020-12-19 12:00:00,CA,36.778261,-119.417932,1,223.64,0.0,1.46,65.8,0.02,0.83,1.32,2.22,1608379200
2020-12-19 13:00:00,CA,36.778261,-119.417932,1,220.3,0.0,1.15,68.67,0.02,0.61,1.05,2.25,1608382800
2020-12-19 14:00:00,CA,36.778261,-119.417932,1,220.3,0.0,1.03,68.67,0.02,0.5,0.95,2.28,1608386400
2020-12-19 15:00:00,CA,36.778261,-119.417932,1,220.3,0.0,1.31,65.09,0.02,0.5,1.02,2.28,1608390000
2020-12-19 16:00:00,CA,36.778261,-119.417932,1,220.3,0.02,1.95,59.37,0.01,0.5,1.14,1.28,1608393600
2020-12-19 17:00:00,CA,36.778261,-119.417932,1,220.3,0.27,2.23,53.64,0.01,0.5,1.23,1.39,1608397200
2020-12-19 18:00:00,CA,36.778261,-119.417932,1,216.96,0.55,1.99,50.07,0.01,0.5,1.27,1.62,1608400800
2020-12-19 19:00:00,CA,36.778261,-119.417932,1,216.96,0.43,1.46,59.37,0.05,1.22,1.86,1.46,1608404400
2020-12-19 20:00:00,CA,36.778261,-119.417932,1,220.3,0.38,1.24,60.8,0.07,2.58,3.33,1.49,1608408000
2020-12-19 21:00:00,CA,36.778261,-119.417932,1,220.3,0.37,1.25,60.08,0.08,3.81,4.71,1.66,1608411600
2020-12-19 22:00:00,CA,36.778261,-119.417932,1,223.64,0.36,1.39,59.37,0.07,5.54,6.76,1.85,1608415200
2020-12-19 23:00:00,CA,36.778261,-119.417932,1,233.65,0.39,1.91,54.36,0.11,8.2,9.96,2.03,1608418800
2020-12-20 00:00:00,CA,36.778261,-119.417932,2,257.02,0.42,4.2,47.21,0.36,11.67,14.03,2.28,1608422400
2020-12-20 01:00:00,CA,36.778261,-119.417932,2,290.39,0.07,8.31,37.19,0.53,14.53,17.4,2.38,1608426000
2020-12-20 02:00:00,CA,36.778261,-119.417932,2,303.75,0.0,10.11,27.9,0.38,15.73,19.0,2.09,1608429600
2020-12-20 03:00:00,CA,36.778261,-119.417932,2,300.41,0.01,9.51,22.53,0.21,15.12,18.59,1.58,1608433200
2020-12-20 04:00:00,CA,36.778261,-119.417932,2,273.71,0.01,7.28,20.21,0.09,11.91,15.07,1.35,1608436800
2020-12-20 05:00:00,CA,36.778261,-119.417932,1,247.0,0.01,5.57,19.13,0.04,8.13,10.75,1.44,1608440400
2020-12-20 06:00:00,CA,36.778261,-119.417932,1,230.31,0.01,4.71,20.03,0.02,5.29,7.43,1.62,1608444000
2020-12-20 07:00:00,CA,36.778261,-119.417932,1,223.64,0.0,4.54,22.89,0.01,3.79,5.61,1.88,1608447600
2020-12-20 08:00:00,CA,36.778261,-119.417932,1,220.3,0.0,4.07,28.97,0.01,2.72,4.13,1.92,1608451200
2020-12-20 09:00:00,CA,36.778261,-119.417932,1,220.3,0.0,3.04,37.91,0.01,1.88,2.89,1.85,1608454800
2020-12-20 10:00:00,CA,36.778261,-119.417932,1,216.96,0.0,2.04,47.21,0.02,1.43,2.21,2.0,1608458400
2020-12-20 11:00:00,CA,36.778261,-119.417932,1,213.62,0.0,1.44,55.79,0.03,1.23,1.91,2.44,1608462000
2020-12-20 12:00:00,CA,36.778261,-119.417932,1,211.95,0.0,1.1,65.09,0.04,1.12,1.74,2.79,1608465600
2020-12-20 13:00:00,CA,36.778261,-119.417932,1,210.29,0.0,0.83,72.24,0.05,1.03,1.55,2.6,1608469200
2020-12-20 14:00:00,CA,36.778261,-119.417932,1,210.29,0.0,0.74,72.24,0.05,0.97,1.47,2.38,1608472800
2020-12-20 15:00:00,CA,36.778261,-119.417932,1,211.95,0.0,1.03,67.23,0.04,0.95,1.52,2.06,1608476400
2020-12-20 16:00:00,CA,36.778261,-119.417932,1,216.96,0.02,1.78,62.23,0.03,0.95,1.66,1.76,1608480000
2020-12-20 17:00:00,CA,36.778261,-119.417932,1,216.96,0.26,2.31,55.79,0.03,0.95,1.83,2.09,1608483600
2020-12-20 18:00:00,CA,36.778261,-119.417932,1,213.62,0.63,2.25,49.35,0.02,0.98,2.05,2.44,1608487200
2020-12-20 19:00:00,CA,36.778261,-119.417932,1,208.62,0.89,2.21,45.42,0.02,1.28,2.65,2.76,1608490800
2020-12-20 20:00:00,CA,36.778261,-119.417932,1,211.95,0.96,2.31,47.92,0.02,2.65,4.17,3.04,1608494400
2020-12-20 21:00:00,CA,36.778261,-119.417932,1,216.96,0.88,2.49,54.36,0.04,4.72,6.37,3.26,1608498000
2020-12-20 22:00:00,CA,36.778261,-119.417932,1,230.31,0.86,3.17,60.8,0.14,8.6,10.49,3.26,1608501600
2020-12-20 23:00:00,CA,36.778261,-119.417932,2,253.68,0.96,5.18,66.52,0.47,13.55,15.59,3.45,1608505200
2020-12-21 00:00:00,CA,36.778261,-119.417932,2,277.04,0.71,8.91,65.09,0.88,16.68,18.83,3.99,1608508800
2020-12-21 01:00:00,CA,36.778261,-119.417932,2,293.73,0.08,12.34,57.22,1.06,18.2,20.53,4.37,1608512400
2020-12-21 02:00:00,CA,36.778261,-119.417932,2,293.73,0.0,12.85,44.7,0.85,18.46,21.22,4.31,1608516000
2020-12-21 03:00:00,CA,36.778261,-119.417932,2,293.73,0.0,13.2,30.76,0.49,17.61,20.86,3.48,1608519600
2020-12-21 04:00:00,CA,36.778261,-119.417932,2,280.38,0.0,11.48,21.99,0.2,14.86,18.21,2.44,1608523200
2020-12-21 05:00:00,CA,36.778261,-119.417932,2,257.02,0.01,8.82,18.06,0.08,10.58,13.62,2.28,1608526800
2020-12-21 06:00:00,CA,36.778261,-119.417932,1,236.99,0.01,6.6,18.95,0.03,6.38,8.9,2.5,1608530400
2020-12-21 07:00:00,CA,36.778261,-119.417932,1,223.64,0.0,5.18,25.75,0.02,3.71,5.73,2.82,1608534000
2020-12-21 08:00:00,CA,36.778261,-119.417932,1,216.96,0.0,4.16,35.76,0.02,2.24,3.84,2.66,1608537600
2020-12-21 09:00:00,CA,36.778261,-119.417932,1,211.95,0.0,3.09,45.42,0.02,1.55,2.8,2.09,1608541200
2020-12-21 10:00:00,CA,36.778261,-119.417932,1,208.62,0.0,2.21,48.64,0.02,1.24,2.31,1.73,1608544800
2020-12-21 11:00:00,CA,36.778261,-119.417932,1,205.28,0.0,1.76,48.64,0.02,1.1,2.11,2.0,1608548400
2020-12-21 12:00:00,CA,36.778261,-119.417932,1,201.94,0.0,1.61,47.92,0.02,1.06,2.07,2.41,1608552000
2020-12-21 13:00:00,CA,36.778261,-119.417932,1,201.94,0.0,1.41,47.92,0.02,0.99,1.99,2.72,1608555600
2020-12-21 14:00:00,CA,36.778261,-119.417932,1,200.27,0.0,1.34,49.35,0.02,0.91,1.95,3.04,1608559200
2020-12-21 15:00:00,CA,36.778261,-119.417932,1,203.61,0.0,1.89,49.35,0.02,0.91,2.12,3.45,1608562800
2020-12-21 16:00:00,CA,36.778261,-119.417932,1,213.62,0.04,3.34,48.64,0.02,0.95,2.43,3.83,1608566400
2020-12-21 17:00:00,CA,36.778261,-119.417932,1,223.64,0.57,4.5,47.92,0.02,1.0,2.78,4.5,1608570000
2020-12-21 18:00:00,CA,36.778261,-119.417932,1,233.65,1.33,4.67,47.92,0.02,1.1,3.06,5.38,1608573600
2020-12-21 19:00:00,CA,36.778261,-119.417932,1,233.65,1.66,4.37,47.92,0.03,1.59,3.5,5.57,1608577200
2020-12-21 20:00:00,CA,36.778261,-119.417932,1,240.33,1.82,4.41,49.35,0.04,2.99,4.85,5.57,1608580800
2020-12-21 21:00:00,CA,36.778261,-119.417932,1,247.0,1.68,4.58,53.64,0.07,4.78,6.61,5.76,1608584400
2020-12-21 22:00:00,CA,36.778261,-119.417932,1,247.0,1.33,4.67,58.65,0.08,6.6,8.54,6.02,1608588000
2020-12-21 23:00:00,CA,36.778261,-119.417932,1,243.66,0.94,4.71,60.8,0.06,8.47,10.7,6.4,1608591600
2020-12-22 00:00:00,CA,36.778261,-119.417932,1,253.68,0.5,5.66,58.65,0.11,9.38,11.97,6.65,1608595200
