dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1610614800,4,754.36,32.63,50.04,0.0,3.99,41.67,49.71,3.04,DC,38.905985,-77.033418,2021-01-14 09:00:00
1610618400,4,767.71,35.32,50.04,0.0,4.41,42.33,50.49,3.39,DC,38.905985,-77.033418,2021-01-14 10:00:00
1610622000,4,821.11,42.92,49.35,0.0,4.29,44.66,53.05,3.74,DC,38.905985,-77.033418,2021-01-14 11:00:00
1610625600,5,961.3,59.9,52.09,0.0,3.93,51.64,60.73,5.0,DC,38.905985,-77.033418,2021-01-14 12:00:00
1610629200,5,1108.17,76.89,56.89,0.02,3.34,57.13,66.69,5.0,DC,38.905985,-77.033418,2021-01-14 13:00:00
1610632800,5,1148.22,81.36,56.89,0.94,2.12,55.69,64.67,1.98,DC,38.905985,-77.033418,2021-01-14 14:00:00
1610636400,4,1014.71,67.06,51.41,4.2,2.35,47.01,54.6,2.6,DC,38.905985,-77.033418,2021-01-14 15:00:00
1610640000,3,520.71,13.41,38.39,34.33,6.5,20.92,24.23,1.39,DC,38.905985,-77.033418,2021-01-14 16:00:00
1610643600,2,407.22,8.61,26.39,51.5,7.87,14.9,17.54,1.27,DC,38.905985,-77.033418,2021-01-14 17:00:00
1610647200,2,383.85,8.38,22.96,55.08,8.7,13.6,16.18,1.25,DC,38.905985,-77.033418,2021-01-14 18:00:00
1610650800,1,317.1,4.53,16.28,70.81,7.99,9.48,11.14,0.88,DC,38.905985,-77.033418,2021-01-14 19:00:00
1610654400,1,313.76,3.97,17.99,72.24,8.11,8.92,10.49,0.94,DC,38.905985,-77.033418,2021-01-14 20:00:00
1610658000,1,323.77,3.21,23.31,67.95,8.7,9.61,11.27,1.09,DC,38.905985,-77.033418,2021-01-14 21:00:00
1610661600,3,620.84,20.34,69.92,13.59,7.75,20.16,24.13,4.56,DC,38.905985,-77.033418,2021-01-14 22:00:00
1610665200,4,1108.17,88.51,85.0,0.0,8.23,39.28,46.86,10.77,DC,38.905985,-77.033418,2021-01-14 23:00:00
1610668800,5,1548.77,153.78,93.22,0.0,9.06,61.89,73.32,17.23,DC,38.905985,-77.033418,2021-01-15 00:00:00
1610672400,5,1842.5,196.7,97.33,0.0,9.66,81.87,96.66,22.04,DC,38.905985,-77.033418,2021-01-15 01:00:00
1610676000,5,2056.12,228.88,95.96,0.0,9.54,98.73,115.97,23.31,DC,38.905985,-77.033418,2021-01-15 02:00:00
1610679600,5,2136.23,227.09,90.48,0.0,7.15,108.62,127.03,17.48,DC,38.905985,-77.033418,2021-01-15 03:00:00
1610683200,5,1628.88,132.32,80.2,0.0,2.71,86.08,101.23,3.23,DC,38.905985,-77.033418,2021-01-15 04:00:00
1610686800,5,1108.17,58.12,65.8,0.0,1.68,59.89,71.31,0.94,DC,38.905985,-77.033418,2021-01-15 05:00:00
1610690400,4,801.09,24.14,54.84,0.03,1.76,44.16,52.56,0.55,DC,38.905985,-77.033418,2021-01-15 06:00:00
1610694000,4,654.22,10.17,49.35,0.51,2.0,36.77,43.19,0.39,DC,38.905985,-77.033418,2021-01-15 07:00:00
1610697600,4,560.76,3.02,44.55,4.25,2.15,32.32,37.23,0.23,DC,38.905985,-77.033418,2021-01-15 08:00:00
1610701200,4,494.0,0.48,35.64,14.66,2.38,28.97,32.78,0.13,DC,38.905985,-77.033418,2021-01-15 09:00:00
1610704800,4,467.3,0.17,31.53,20.03,2.44,30.43,33.66,0.1,DC,38.905985,-77.033418,2021-01-15 10:00:00
1610708400,4,514.03,0.54,37.01,13.05,2.27,38.99,42.3,0.15,DC,38.905985,-77.033418,2021-01-15 11:00:00
1610712000,5,580.79,3.8,44.55,3.76,2.44,52.25,56.48,0.26,DC,38.905985,-77.033418,2021-01-15 12:00:00
1610715600,5,600.82,7.94,43.53,1.11,2.83,58.55,63.7,0.31,DC,38.905985,-77.033418,2021-01-15 13:00:00
1610719200,5,594.14,11.18,39.76,3.09,3.37,56.61,62.16,0.34,DC,38.905985,-77.033418,2021-01-15 14:00:00
1610722800,4,534.06,10.39,31.87,11.98,4.41,48.81,53.72,0.27,DC,38.905985,-77.033418,2021-01-15 15:00:00
1610726400,4,410.56,3.97,19.88,33.98,5.36,32.43,35.6,0.17,DC,38.905985,-77.033418,2021-01-15 16:00:00
1610730000,4,353.81,2.32,13.88,45.42,5.07,26.17,28.69,0.38,DC,38.905985,-77.033418,2021-01-15 17:00:00
1610733600,3,323.77,1.65,10.71,52.21,4.53,23.5,25.82,0.55,DC,38.905985,-77.033418,2021-01-15 18:00:00
1610737200,2,300.41,0.95,9.34,60.08,4.23,19.58,21.34,0.59,DC,38.905985,-77.033418,2021-01-15 19:00:00
1610740800,2,297.07,0.55,10.45,63.66,4.11,17.03,18.45,0.75,DC,38.905985,-77.033418,2021-01-15 20:00:00
1610744400,2,297.07,0.18,11.82,65.8,3.99,14.62,15.85,0.81,DC,38.905985,-77.033418,2021-01-15 21:00:00
1610748000,2,307.08,0.02,15.59,62.94,4.17,13.4,14.51,0.76,DC,38.905985,-77.033418,2021-01-15 22:00:00
1610751600,2,323.77,0.01,20.05,57.22,4.11,13.03,14.05,0.63,DC,38.905985,-77.033418,2021-01-15 23:00:00
1610755200,2,333.79,0.01,22.28,55.08,3.73,12.93,14.01,0.59,DC,38.905985,-77.033418,2021-01-16 00:00:00
1610758800,2,333.79,0.01,21.59,57.22,3.52,12.76,13.92,0.59,DC,38.905985,-77.033418,2021-01-16 01:00:00
1610762400,2,327.11,0.0,21.08,60.08,3.79,12.48,13.64,0.58,DC,38.905985,-77.033418,2021-01-16 02:00:00
1610766000,2,330.45,0.0,22.28,57.94,4.05,12.53,13.72,0.6,DC,38.905985,-77.033418,2021-01-16 03:00:00
1610769600,2,330.45,0.01,23.65,54.36,4.47,12.66,13.76,0.59,DC,38.905985,-77.033418,2021-01-16 04:00:00
1610773200,2,337.12,0.01,26.39,49.35,5.36,13.12,14.02,0.48,DC,38.905985,-77.033418,2021-01-16 05:00:00
1610776800,2,347.14,0.0,29.47,43.27,5.66,14.51,15.3,0.33,DC,38.905985,-77.033418,2021-01-16 06:00:00
1610780400,2,363.83,0.0,29.47,39.7,5.19,16.43,17.14,0.14,DC,38.905985,-77.033418,2021-01-16 07:00:00
1610784000,2,370.5,0.01,25.02,36.84,4.17,16.18,16.82,0.1,DC,38.905985,-77.033418,2021-01-16 08:00:00
1610787600,2,350.48,0.01,18.34,37.19,2.95,15.26,15.8,0.12,DC,38.905985,-77.033418,2021-01-16 09:00:00
1610791200,2,333.79,0.01,14.22,39.7,2.21,14.24,14.72,0.15,DC,38.905985,-77.033418,2021-01-16 10:00:00
1610794800,2,333.79,0.02,13.88,38.98,2.03,13.81,14.34,0.2,DC,38.905985,-77.033418,2021-01-16 11:00:00
1610798400,2,357.15,0.1,19.36,31.83,2.15,14.63,15.46,0.35,DC,38.905985,-77.033418,2021-01-16 12:00:00
1610802000,2,393.87,0.46,27.08,21.28,2.65,15.44,16.63,0.56,DC,38.905985,-77.033418,2021-01-16 13:00:00
1610805600,2,403.88,3.3,27.08,20.21,3.67,14.92,16.38,0.62,DC,38.905985,-77.033418,2021-01-16 14:00:00
1610809200,2,383.85,6.26,21.94,27.18,5.07,13.32,14.85,0.57,DC,38.905985,-77.033418,2021-01-16 15:00:00
1610812800,2,347.14,6.31,16.79,35.76,6.62,10.31,11.65,0.59,DC,38.905985,-77.033418,2021-01-16 16:00:00
1610816400,1,330.45,6.54,14.22,40.05,7.09,8.18,9.42,0.74,DC,38.905985,-77.033418,2021-01-16 17:00:00
1610820000,1,313.76,5.59,12.34,45.42,7.21,6.29,7.34,0.76,DC,38.905985,-77.033418,2021-01-16 18:00:00
1610823600,1,260.35,2.46,10.03,68.67,5.31,2.95,3.62,0.69,DC,38.905985,-77.033418,2021-01-16 19:00:00
1610827200,1,250.34,1.33,10.8,75.82,4.77,2.07,2.67,0.71,DC,38.905985,-77.033418,2021-01-16 20:00:00
1610830800,1,253.68,0.56,13.2,72.96,5.01,2.14,2.82,0.76,DC,38.905985,-77.033418,2021-01-16 21:00:00
1610834400,1,263.69,0.09,15.25,67.23,5.25,2.24,2.99,0.82,DC,38.905985,-77.033418,2021-01-16 22:00:00
1610838000,1,267.03,0.0,15.77,63.66,4.59,2.18,2.96,0.9,DC,38.905985,-77.033418,2021-01-16 23:00:00
1610841600,1,267.03,0.0,15.77,61.51,4.83,1.82,2.58,0.93,DC,38.905985,-77.033418,2021-01-17 00:00:00
1610845200,1,270.37,0.0,14.4,59.37,5.48,1.58,2.25,0.83,DC,38.905985,-77.033418,2021-01-17 01:00:00
1610848800,1,270.37,0.0,13.54,57.22,5.96,1.4,2.0,0.71,DC,38.905985,-77.033418,2021-01-17 02:00:00
1610852400,1,267.03,0.0,12.68,55.08,5.54,1.21,1.76,0.63,DC,38.905985,-77.033418,2021-01-17 03:00:00
1610856000,1,260.35,0.0,11.31,55.79,5.84,0.95,1.44,0.54,DC,38.905985,-77.033418,2021-01-17 04:00:00
1610859600,1,253.68,0.0,9.85,56.51,6.5,0.64,1.05,0.44,DC,38.905985,-77.033418,2021-01-17 05:00:00
1610863200,1,250.34,0.0,9.08,56.51,6.8,0.56,0.92,0.41,DC,38.905985,-77.033418,2021-01-17 06:00:00
1610866800,1,253.68,0.0,9.6,54.36,6.74,0.86,1.28,0.49,DC,38.905985,-77.033418,2021-01-17 07:00:00
1610870400,1,260.35,0.0,10.97,51.5,6.8,1.44,2.03,0.81,DC,38.905985,-77.033418,2021-01-17 08:00:00
1610874000,1,267.03,0.01,11.48,50.78,6.5,2.02,2.68,1.05,DC,38.905985,-77.033418,2021-01-17 09:00:00
1610877600,1,267.03,0.01,12.0,50.07,6.68,2.15,2.82,1.08,DC,38.905985,-77.033418,2021-01-17 10:00:00
1610881200,1,270.37,0.01,12.68,47.92,6.5,1.92,2.59,1.01,DC,38.905985,-77.033418,2021-01-17 11:00:00
1610884800,1,287.06,0.03,16.62,41.84,5.96,2.33,3.19,1.24,DC,38.905985,-77.033418,2021-01-17 12:00:00
1610888400,1,317.1,0.11,21.94,34.33,4.89,2.93,4.08,1.35,DC,38.905985,-77.033418,2021-01-17 13:00:00
1610892000,1,330.45,1.17,22.96,31.11,4.83,3.07,4.42,1.57,DC,38.905985,-77.033418,2021-01-17 14:00:00
1610895600,1,330.45,2.68,20.22,31.47,4.95,2.76,4.14,1.58,DC,38.905985,-77.033418,2021-01-17 15:00:00
1610899200,1,307.08,1.98,12.85,36.48,4.53,1.49,2.33,1.01,DC,38.905985,-77.033418,2021-01-17 16:00:00
1610902800,1,297.07,1.44,10.11,39.7,4.41,1.07,1.64,0.68,DC,38.905985,-77.033418,2021-01-17 17:00:00
1610906400,1,290.39,0.95,8.57,44.7,4.59,0.89,1.31,0.46,DC,38.905985,-77.033418,2021-01-17 18:00:00
1610910000,1,290.39,0.58,8.4,47.92,4.77,0.87,1.26,0.4,DC,38.905985,-77.033418,2021-01-17 19:00:00
1610913600,1,297.07,0.37,10.03,47.21,4.95,1.02,1.49,0.5,DC,38.905985,-77.033418,2021-01-17 20:00:00
1610917200,1,303.75,0.19,12.34,45.42,4.89,1.25,1.85,0.67,DC,38.905985,-77.033418,2021-01-17 21:00:00
1610920800,1,413.9,1.96,37.01,18.06,4.23,4.73,6.23,1.93,DC,38.905985,-77.033418,2021-01-17 22:00:00
1610924400,2,587.46,18.55,52.09,0.34,3.31,10.88,13.85,3.45,DC,38.905985,-77.033418,2021-01-17 23:00:00
1610928000,2,720.98,38.0,53.47,0.0,2.68,17.32,21.92,4.56,DC,38.905985,-77.033418,2021-01-18 00:00:00
1610931600,3,801.09,48.73,56.21,0.0,2.33,23.0,28.93,5.13,DC,38.905985,-77.033418,2021-01-18 01:00:00
1610935200,3,761.03,42.47,56.21,0.0,2.12,22.7,28.64,4.75,DC,38.905985,-77.033418,2021-01-18 02:00:00
1610938800,2,620.84,23.25,52.09,0.21,2.12,16.79,21.68,3.8,DC,38.905985,-77.033418,2021-01-18 03:00:00
1610942400,1,357.15,0.22,27.42,26.82,3.01,4.62,6.64,1.68,DC,38.905985,-77.033418,2021-01-18 04:00:00
1610946000,1,307.08,0.01,15.77,41.84,2.74,2.45,3.7,1.11,DC,38.905985,-77.033418,2021-01-18 05:00:00
1610949600,1,297.07,0.01,13.37,45.42,2.8,1.93,2.86,0.9,DC,38.905985,-77.033418,2021-01-18 06:00:00
1610953200,1,297.07,0.01,13.37,43.99,2.8,2.01,2.89,0.81,DC,38.905985,-77.033418,2021-01-18 07:00:00
1610956800,1,303.75,0.02,15.42,39.34,2.68,2.5,3.55,0.73,DC,38.905985,-77.033418,2021-01-18 08:00:00
1610960400,1,313.76,0.04,17.48,35.41,2.71,3.0,4.19,0.63,DC,38.905985,-77.033418,2021-01-18 09:00:00
1610964000,1,320.44,0.05,19.02,32.19,3.22,3.36,4.67,0.74,DC,38.905985,-77.033418,2021-01-18 10:00:00
1610967600,1,330.45,0.11,21.08,28.61,4.23,3.94,5.38,1.3,DC,38.905985,-77.033418,2021-01-18 11:00:00
1610971200,1,367.17,0.55,29.13,19.31,4.53,5.88,7.77,2.06,DC,38.905985,-77.033418,2021-01-18 12:00:00
1610974800,1,413.9,2.24,37.36,9.39,4.29,7.84,10.26,2.34,DC,38.905985,-77.033418,2021-01-18 13:00:00
1610978400,1,427.25,7.94,31.53,13.77,3.73,7.98,10.66,2.57,DC,38.905985,-77.033418,2021-01-18 14:00:00
1610982000,1,387.19,9.39,20.39,26.11,3.49,6.32,8.62,2.85,DC,38.905985,-77.033418,2021-01-18 15:00:00
1610985600,1,270.37,2.26,6.68,52.21,3.01,1.4,2.08,1.08,DC,38.905985,-77.033418,2021-01-18 16:00:00
1610989200,1,257.02,1.87,4.71,52.93,3.58,0.69,1.11,0.65,DC,38.905985,-77.033418,2021-01-18 17:00:00
1610992800,1,253.68,1.9,4.71,52.93,4.65,0.61,0.96,0.42,DC,38.905985,-77.033418,2021-01-18 18:00:00
1610996400,1,250.34,1.75,5.48,55.79,5.36,0.69,1.01,0.36,DC,38.905985,-77.033418,2021-01-18 19:00:00
1611000000,1,253.68,1.54,6.94,59.37,5.42,0.88,1.25,0.42,DC,38.905985,-77.033418,2021-01-18 20:00:00
1611003600,1,253.68,1.01,8.82,62.23,5.36,0.98,1.4,0.49,DC,38.905985,-77.033418,2021-01-18 21:00:00
1611007200,1,263.69,0.35,12.51,57.94,5.78,1.15,1.66,0.63,DC,38.905985,-77.033418,2021-01-18 22:00:00
1611010800,1,280.38,0.02,16.45,50.07,6.56,1.47,2.12,0.81,DC,38.905985,-77.033418,2021-01-18 23:00:00
1611014400,1,293.73,0.03,19.02,42.56,6.91,1.88,2.7,0.98,DC,38.905985,-77.033418,2021-01-19 00:00:00
1611018000,1,310.42,0.1,22.28,32.9,7.03,2.59,3.67,1.24,DC,38.905985,-77.033418,2021-01-19 01:00:00
1611021600,1,327.11,0.23,25.71,25.03,6.86,3.28,4.65,1.46,DC,38.905985,-77.033418,2021-01-19 02:00:00
1611025200,1,337.12,0.36,27.76,20.74,6.86,3.79,5.38,1.57,DC,38.905985,-77.033418,2021-01-19 03:00:00
1611028800,1,350.48,0.48,30.5,18.24,6.86,4.46,6.28,1.58,DC,38.905985,-77.033418,2021-01-19 04:00:00
1611032400,1,350.48,0.33,30.85,17.88,7.39,4.44,6.3,1.65,DC,38.905985,-77.033418,2021-01-19 05:00:00
1611036000,1,343.8,0.23,29.13,19.31,7.39,4.19,5.95,1.66,DC,38.905985,-77.033418,2021-01-19 06:00:00
1611039600,1,333.79,0.16,26.39,21.64,6.56,4.11,5.77,1.63,DC,38.905985,-77.033418,2021-01-19 07:00:00
1611043200,1,327.11,0.12,24.33,24.32,5.66,4.17,5.75,1.66,DC,38.905985,-77.033418,2021-01-19 08:00:00
1611046800,1,327.11,0.09,22.62,27.54,5.07,4.3,5.87,1.79,DC,38.905985,-77.033418,2021-01-19 09:00:00
1611050400,1,323.77,0.08,21.94,29.33,4.83,4.46,6.05,1.96,DC,38.905985,-77.033418,2021-01-19 10:00:00
1611054000,1,337.12,0.13,25.02,27.9,5.13,5.29,7.02,2.31,DC,38.905985,-77.033418,2021-01-19 11:00:00
1611057600,1,393.87,0.89,39.07,16.99,5.96,8.5,10.88,3.33,DC,38.905985,-77.033418,2021-01-19 12:00:00
1611061200,2,487.33,5.09,55.52,4.78,6.97,12.14,15.4,4.43,DC,38.905985,-77.033418,2021-01-19 13:00:00
1611064800,2,520.71,11.06,56.89,6.88,6.38,12.64,16.43,3.93,DC,38.905985,-77.033418,2021-01-19 14:00:00
1611068400,2,473.98,9.95,49.35,18.95,6.26,10.06,13.75,3.29,DC,38.905985,-77.033418,2021-01-19 15:00:00
1611072000,1,357.15,4.69,29.13,43.99,6.14,5.09,7.65,2.09,DC,38.905985,-77.033418,2021-01-19 16:00:00
1611075600,1,307.08,3.91,18.34,55.08,5.25,3.27,5.04,1.54,DC,38.905985,-77.033418,2021-01-19 17:00:00
1611079200,1,270.37,2.6,10.45,62.23,4.23,1.88,2.84,1.11,DC,38.905985,-77.033418,2021-01-19 18:00:00
1611082800,1,250.34,1.79,6.94,67.23,3.79,1.37,2.0,1.0,DC,38.905985,-77.033418,2021-01-19 19:00:00
1611086400,1,260.35,1.98,8.91,66.52,4.41,1.8,2.52,1.19,DC,38.905985,-77.033418,2021-01-19 20:00:00
1611090000,1,267.03,1.77,12.34,64.37,5.13,2.19,3.0,1.14,DC,38.905985,-77.033418,2021-01-19 21:00:00
1611093600,1,367.17,2.24,36.67,36.12,4.77,5.29,6.82,2.09,DC,38.905985,-77.033418,2021-01-19 22:00:00
1611097200,2,540.73,10.73,62.38,2.95,3.67,11.24,14.09,3.58,DC,38.905985,-77.033418,2021-01-19 23:00:00
1611100800,2,680.92,31.74,62.38,0.04,2.65,18.28,22.7,4.81,DC,38.905985,-77.033418,2021-01-20 00:00:00
1611104400,3,767.71,43.81,63.75,0.0,2.15,24.59,30.47,5.07,DC,38.905985,-77.033418,2021-01-20 01:00:00
1611108000,4,747.68,38.89,65.12,0.01,2.03,25.31,31.48,4.75,DC,38.905985,-77.033418,2021-01-20 02:00:00
1611111600,3,687.6,29.06,63.06,0.04,1.97,23.26,29.26,4.37,DC,38.905985,-77.033418,2021-01-20 03:00:00
1611115200,3,667.57,26.6,61.01,0.03,1.88,22.77,28.7,3.83,DC,38.905985,-77.033418,2021-01-20 04:00:00
1611118800,3,674.25,27.94,58.95,0.01,2.35,22.34,28.28,3.8,DC,38.905985,-77.033418,2021-01-20 05:00:00
1611122400,3,700.95,29.5,58.95,0.01,2.89,22.97,29.03,3.83,DC,38.905985,-77.033418,2021-01-20 06:00:00
1611126000,3,734.33,29.95,61.01,0.0,3.49,24.79,30.61,3.61,DC,38.905985,-77.033418,2021-01-20 07:00:00
1611129600,3,707.63,22.58,61.01,0.02,3.82,23.31,28.15,3.2,DC,38.905985,-77.033418,2021-01-20 08:00:00
1611133200,2,614.17,12.29,57.58,0.45,3.93,18.9,22.48,2.69,DC,38.905985,-77.033418,2021-01-20 09:00:00
1611136800,1,400.54,0.37,35.64,23.25,4.05,8.52,10.12,1.58,DC,38.905985,-77.033418,2021-01-20 10:00:00
1611140400,1,307.08,0.03,18.68,40.05,2.92,4.58,5.56,0.78,DC,38.905985,-77.033418,2021-01-20 11:00:00
1611144000,1,300.41,0.05,18.51,40.41,3.04,4.96,6.06,0.99,DC,38.905985,-77.033418,2021-01-20 12:00:00
1611147600,1,280.38,0.04,16.11,49.35,5.31,4.22,5.15,0.85,DC,38.905985,-77.033418,2021-01-20 13:00:00
1611151200,1,277.04,0.91,14.4,54.36,5.9,2.79,3.45,0.79,DC,38.905985,-77.033418,2021-01-20 14:00:00
1611154800,1,273.71,2.04,10.11,59.37,5.36,1.82,2.28,0.69,DC,38.905985,-77.033418,2021-01-20 15:00:00
1611158400,1,270.37,2.12,6.94,61.51,4.77,1.19,1.5,0.52,DC,38.905985,-77.033418,2021-01-20 16:00:00
1611162000,1,263.69,2.21,6.08,61.51,4.89,0.83,1.1,0.44,DC,38.905985,-77.033418,2021-01-20 17:00:00
1611165600,1,263.69,2.35,6.51,61.51,5.78,0.71,0.98,0.38,DC,38.905985,-77.033418,2021-01-20 18:00:00
1611169200,1,263.69,2.49,7.45,62.94,6.26,0.72,1.0,0.38,DC,38.905985,-77.033418,2021-01-20 19:00:00
1611172800,1,267.03,2.46,9.08,64.37,6.32,0.9,1.25,0.46,DC,38.905985,-77.033418,2021-01-20 20:00:00
1611176400,1,267.03,1.87,11.48,64.37,6.26,1.19,1.63,0.54,DC,38.905985,-77.033418,2021-01-20 21:00:00
1611180000,1,293.73,0.82,19.71,57.94,6.2,1.96,2.66,0.9,DC,38.905985,-77.033418,2021-01-20 22:00:00
1611183600,1,337.12,0.04,29.82,47.21,6.02,3.29,4.41,1.43,DC,38.905985,-77.033418,2021-01-20 23:00:00
1611187200,1,370.5,0.08,35.99,40.05,6.44,5.08,6.69,2.01,DC,38.905985,-77.033418,2021-01-21 00:00:00
1611190800,2,433.92,0.55,48.67,25.03,6.5,8.78,11.28,3.04,DC,38.905985,-77.033418,2021-01-21 01:00:00
1611194400,2,500.68,2.38,58.26,10.1,6.02,12.9,16.48,4.12,DC,38.905985,-77.033418,2021-01-21 02:00:00
1611198000,2,540.73,6.09,60.32,3.44,5.6,15.81,20.35,4.75,DC,38.905985,-77.033418,2021-01-21 03:00:00
1611201600,2,600.82,14.53,59.63,0.54,5.31,19.39,24.8,5.57,DC,38.905985,-77.033418,2021-01-21 04:00:00
1611205200,3,660.9,25.03,59.63,0.02,5.36,22.74,28.5,6.14,DC,38.905985,-77.033418,2021-01-21 05:00:00
1611208800,4,754.36,37.1,63.06,0.0,6.14,28.51,34.62,7.03,DC,38.905985,-77.033418,2021-01-21 06:00:00
1611212400,4,894.55,52.75,71.29,0.0,7.39,37.49,44.13,8.36,DC,38.905985,-77.033418,2021-01-21 07:00:00
1611216000,4,1001.36,64.37,76.77,0.0,8.58,44.79,51.84,9.25,DC,38.905985,-77.033418,2021-01-21 08:00:00
1611219600,4,1001.36,57.22,80.88,0.0,9.18,45.88,52.57,8.87,DC,38.905985,-77.033418,2021-01-21 09:00:00
1611223200,4,774.38,24.36,78.83,0.05,10.49,32.67,37.5,5.89,DC,38.905985,-77.033418,2021-01-21 10:00:00
1611226800,3,620.84,9.05,71.97,0.66,10.37,24.22,28.12,3.86,DC,38.905985,-77.033418,2021-01-21 11:00:00
1611230400,3,560.76,8.05,65.8,1.27,10.13,21.94,25.78,3.2,DC,38.905985,-77.033418,2021-01-21 12:00:00
1611234000,2,514.03,7.71,58.26,1.74,10.01,18.68,22.38,2.82,DC,38.905985,-77.033418,2021-01-21 13:00:00
1611237600,2,500.68,13.64,45.93,7.87,8.94,15.52,19.3,2.63,DC,38.905985,-77.033418,2021-01-21 14:00:00
1611241200,2,467.3,18.11,32.56,19.85,8.35,12.92,16.59,2.47,DC,38.905985,-77.033418,2021-01-21 15:00:00
1611244800,2,433.92,17.21,26.05,29.33,8.35,11.65,15.17,2.28,DC,38.905985,-77.033418,2021-01-21 16:00:00
1611248400,2,420.57,15.42,23.31,35.05,8.46,11.78,15.22,2.12,DC,38.905985,-77.033418,2021-01-21 17:00:00
1611252000,2,393.87,11.85,20.74,41.49,7.75,11.35,14.35,1.88,DC,38.905985,-77.033418,2021-01-21 18:00:00
1611255600,1,340.46,6.93,16.79,52.21,5.48,8.76,10.83,1.57,DC,38.905985,-77.033418,2021-01-21 19:00:00
1611259200,1,330.45,5.53,17.99,55.08,4.95,7.66,9.42,1.81,DC,38.905985,-77.033418,2021-01-21 20:00:00
1611262800,1,323.77,3.74,21.42,57.22,4.77,6.35,8.03,2.06,DC,38.905985,-77.033418,2021-01-21 21:00:00
1611266400,1,333.79,1.33,28.1,52.93,4.47,5.79,7.51,2.22,DC,38.905985,-77.033418,2021-01-21 22:00:00
1611270000,1,353.81,0.03,34.27,45.78,3.93,6.33,8.24,2.28,DC,38.905985,-77.033418,2021-01-21 23:00:00
1611273600,1,367.17,0.03,35.99,43.27,3.34,7.01,9.24,2.38,DC,38.905985,-77.033418,2021-01-22 00:00:00
1611277200,1,370.5,0.04,34.96,43.27,2.98,7.45,9.86,2.44,DC,38.905985,-77.033418,2021-01-22 01:00:00
1611280800,1,360.49,0.03,31.87,45.42,2.77,7.43,9.91,2.34,DC,38.905985,-77.033418,2021-01-22 02:00:00
1611284400,1,353.81,0.02,29.47,48.64,2.65,7.29,9.74,2.22,DC,38.905985,-77.033418,2021-01-22 03:00:00
1611288000,1,343.8,0.01,26.73,52.93,2.71,6.65,8.95,2.0,DC,38.905985,-77.033418,2021-01-22 04:00:00
1611291600,1,317.1,0.0,20.74,60.08,3.07,5.15,7.02,1.57,DC,38.905985,-77.033418,2021-01-22 05:00:00
1611295200,1,297.07,0.0,16.79,63.66,3.55,4.35,5.88,1.3,DC,38.905985,-77.033418,2021-01-22 06:00:00
1611298800,1,283.72,0.0,14.91,64.37,3.7,4.08,5.46,1.2,DC,38.905985,-77.033418,2021-01-22 07:00:00
1611302400,1,283.72,0.0,14.91,62.23,3.49,4.28,5.68,1.16,DC,38.905985,-77.033418,2021-01-22 08:00:00
1611306000,1,287.06,0.0,15.77,58.65,3.34,4.62,6.08,1.0,DC,38.905985,-77.033418,2021-01-22 09:00:00
1611309600,1,293.73,0.01,17.31,54.36,3.19,5.0,6.54,0.76,DC,38.905985,-77.033418,2021-01-22 10:00:00
1611313200,1,307.08,0.01,20.91,47.92,3.13,5.76,7.49,0.72,DC,38.905985,-77.033418,2021-01-22 11:00:00
1611316800,1,367.17,0.18,34.27,32.19,4.23,8.96,11.34,2.15,DC,38.905985,-77.033418,2021-01-22 12:00:00
1611320400,2,460.63,1.96,52.09,12.7,4.11,12.61,15.82,2.6,DC,38.905985,-77.033418,2021-01-22 13:00:00
1611324000,2,480.65,7.49,48.67,13.95,4.05,12.79,16.24,2.85,DC,38.905985,-77.033418,2021-01-22 14:00:00
1611327600,1,407.22,5.81,36.33,29.68,4.95,10.0,12.9,2.41,DC,38.905985,-77.033418,2021-01-22 15:00:00
1611331200,1,263.69,0.7,11.31,65.09,4.95,4.32,5.44,0.71,DC,38.905985,-77.033418,2021-01-22 16:00:00
1611334800,1,257.02,0.47,10.2,65.8,4.65,3.48,4.43,0.71,DC,38.905985,-77.033418,2021-01-22 17:00:00
1611338400,1,253.68,0.24,10.2,66.52,4.29,2.84,3.66,0.75,DC,38.905985,-77.033418,2021-01-22 18:00:00
1611342000,1,250.34,0.22,10.11,67.23,3.93,2.27,2.96,0.84,DC,38.905985,-77.033418,2021-01-22 19:00:00
1611345600,1,253.68,0.38,10.71,67.23,3.93,1.97,2.61,0.94,DC,38.905985,-77.033418,2021-01-22 20:00:00
1611349200,1,260.35,0.39,12.17,65.8,4.29,1.97,2.61,1.03,DC,38.905985,-77.033418,2021-01-22 21:00:00
1611352800,1,273.71,0.16,15.08,62.23,4.83,2.18,2.89,1.14,DC,38.905985,-77.033418,2021-01-22 22:00:00
1611356400,1,283.72,0.01,18.17,57.22,5.25,2.56,3.38,1.28,DC,38.905985,-77.033418,2021-01-22 23:00:00
1611360000,1,293.73,0.01,19.88,53.64,5.25,3.09,4.06,1.41,DC,38.905985,-77.033418,2021-01-23 00:00:00
1611363600,1,337.12,0.09,29.47,40.77,4.65,5.27,6.8,2.0,DC,38.905985,-77.033418,2021-01-23 01:00:00
1611367200,2,393.87,0.38,40.1,25.39,3.79,8.27,10.52,2.63,DC,38.905985,-77.033418,2021-01-23 02:00:00
