dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,State,Lat,Long,date
1615705200,2,236.99,0.0,1.84,100.14,0.97,1.61,2.01,1.05,MA,42.407211,-71.382437,2021-03-14 07:00:00
1615708800,2,236.99,0.0,1.95,98.71,1.15,2.34,2.78,1.36,MA,42.407211,-71.382437,2021-03-14 08:00:00
1615712400,2,240.33,0.0,2.01,97.28,1.19,2.89,3.35,1.57,MA,42.407211,-71.382437,2021-03-14 09:00:00
1615716000,2,240.33,0.0,2.08,97.28,1.15,3.33,3.8,1.66,MA,42.407211,-71.382437,2021-03-14 10:00:00
1615719600,2,240.33,0.0,2.29,95.84,1.13,3.71,4.22,1.74,MA,42.407211,-71.382437,2021-03-14 11:00:00
1615723200,2,247.0,0.04,3.3,94.41,1.36,4.36,5.01,1.9,MA,42.407211,-71.382437,2021-03-14 12:00:00
1615726800,2,250.34,0.42,4.54,94.41,1.54,5.01,5.78,1.98,MA,42.407211,-71.382437,2021-03-14 13:00:00
1615730400,2,253.68,0.8,4.24,95.84,1.7,5.6,6.3,1.9,MA,42.407211,-71.382437,2021-03-14 14:00:00
1615734000,2,250.34,0.82,3.43,98.71,1.83,5.89,6.44,1.73,MA,42.407211,-71.382437,2021-03-14 15:00:00
1615737600,2,236.99,0.39,1.67,103.0,1.37,3.13,3.39,1.09,MA,42.407211,-71.382437,2021-03-14 16:00:00
1615741200,2,226.97,0.22,0.99,101.57,0.93,1.07,1.22,0.78,MA,42.407211,-71.382437,2021-03-14 17:00:00
1615744800,2,226.97,0.16,0.79,98.71,0.74,0.5,0.6,0.62,MA,42.407211,-71.382437,2021-03-14 18:00:00
1615748400,2,226.97,0.13,0.69,98.71,0.58,0.5,0.57,0.38,MA,42.407211,-71.382437,2021-03-14 19:00:00
1615752000,2,230.31,0.12,0.66,98.71,0.6,0.5,0.57,0.26,MA,42.407211,-71.382437,2021-03-14 20:00:00
1615755600,2,230.31,0.13,0.78,94.41,0.63,0.5,0.58,0.24,MA,42.407211,-71.382437,2021-03-14 21:00:00
1615759200,2,226.97,0.08,0.94,90.84,0.46,0.5,0.6,0.25,MA,42.407211,-71.382437,2021-03-14 22:00:00
1615762800,2,226.97,0.01,1.16,94.41,0.32,0.5,0.62,0.28,MA,42.407211,-71.382437,2021-03-14 23:00:00
1615766400,2,230.31,0.0,1.18,94.41,0.24,0.5,0.67,0.31,MA,42.407211,-71.382437,2021-03-15 00:00:00
1615770000,2,230.31,0.0,1.17,92.98,0.21,0.5,0.7,0.34,MA,42.407211,-71.382437,2021-03-15 01:00:00
1615773600,2,226.97,0.0,1.07,92.98,0.19,0.5,0.7,0.34,MA,42.407211,-71.382437,2021-03-15 02:00:00
1615777200,2,226.97,0.0,0.99,92.98,0.2,0.5,0.7,0.33,MA,42.407211,-71.382437,2021-03-15 03:00:00
1615780800,2,226.97,0.0,0.9,92.98,0.2,0.5,0.66,0.3,MA,42.407211,-71.382437,2021-03-15 04:00:00
1615784400,2,226.97,0.0,0.73,92.98,0.2,0.5,0.6,0.27,MA,42.407211,-71.382437,2021-03-15 05:00:00
1615788000,2,226.97,0.0,0.62,92.98,0.2,0.5,0.59,0.24,MA,42.407211,-71.382437,2021-03-15 06:00:00
1615791600,2,226.97,0.0,0.51,94.41,0.2,0.5,0.58,0.24,MA,42.407211,-71.382437,2021-03-15 07:00:00
1615795200,2,226.97,0.0,0.45,95.84,0.18,0.5,0.58,0.24,MA,42.407211,-71.382437,2021-03-15 08:00:00
1615798800,2,230.31,0.0,0.41,94.41,0.16,0.5,0.58,0.25,MA,42.407211,-71.382437,2021-03-15 09:00:00
1615802400,2,230.31,0.0,0.41,92.98,0.15,0.5,0.59,0.25,MA,42.407211,-71.382437,2021-03-15 10:00:00
1615806000,2,233.65,0.0,0.44,92.98,0.16,0.5,0.6,0.27,MA,42.407211,-71.382437,2021-03-15 11:00:00
1615809600,2,233.65,0.01,0.68,94.41,0.17,0.5,0.65,0.28,MA,42.407211,-71.382437,2021-03-15 12:00:00
1615813200,2,236.99,0.09,0.94,92.98,0.19,0.5,0.69,0.3,MA,42.407211,-71.382437,2021-03-15 13:00:00
1615816800,2,233.65,0.22,0.9,91.55,0.21,0.5,0.7,0.31,MA,42.407211,-71.382437,2021-03-15 14:00:00
1615820400,2,233.65,0.27,0.75,91.55,0.23,0.5,0.7,0.3,MA,42.407211,-71.382437,2021-03-15 15:00:00
1615824000,2,233.65,0.28,0.68,91.55,0.28,0.5,0.68,0.29,MA,42.407211,-71.382437,2021-03-15 16:00:00
1615827600,2,230.31,0.28,0.66,92.98,0.32,0.5,0.67,0.29,MA,42.407211,-71.382437,2021-03-15 17:00:00
1615831200,2,230.31,0.27,0.68,92.98,0.35,0.5,0.67,0.28,MA,42.407211,-71.382437,2021-03-15 18:00:00
1615834800,2,230.31,0.26,0.73,94.41,0.36,0.5,0.67,0.29,MA,42.407211,-71.382437,2021-03-15 19:00:00
1615838400,2,230.31,0.25,0.83,94.41,0.37,0.5,0.68,0.32,MA,42.407211,-71.382437,2021-03-15 20:00:00
1615842000,2,230.31,0.22,1.0,94.41,0.37,0.5,0.7,0.34,MA,42.407211,-71.382437,2021-03-15 21:00:00
1615845600,2,233.65,0.15,1.5,94.41,0.37,0.5,0.74,0.39,MA,42.407211,-71.382437,2021-03-15 22:00:00
1615849200,2,236.99,0.03,2.29,92.98,0.37,0.6,0.92,0.47,MA,42.407211,-71.382437,2021-03-15 23:00:00
1615852800,2,236.99,0.0,2.57,91.55,0.36,0.71,1.15,0.57,MA,42.407211,-71.382437,2021-03-16 00:00:00
1615856400,2,240.33,0.0,2.59,91.55,0.35,0.81,1.35,0.67,MA,42.407211,-71.382437,2021-03-16 01:00:00
1615860000,2,240.33,0.0,2.49,91.55,0.33,0.83,1.4,0.74,MA,42.407211,-71.382437,2021-03-16 02:00:00
1615863600,2,240.33,0.0,2.36,92.98,0.32,0.82,1.41,0.8,MA,42.407211,-71.382437,2021-03-16 03:00:00
1615867200,2,243.66,0.0,2.38,91.55,0.32,0.8,1.36,0.84,MA,42.407211,-71.382437,2021-03-16 04:00:00
1615870800,2,243.66,0.0,2.38,91.55,0.34,0.75,1.22,0.87,MA,42.407211,-71.382437,2021-03-16 05:00:00
1615874400,2,247.0,0.0,2.27,90.84,0.35,0.74,1.19,0.91,MA,42.407211,-71.382437,2021-03-16 06:00:00
1615878000,2,243.66,0.0,2.08,90.12,0.37,0.74,1.19,0.93,MA,42.407211,-71.382437,2021-03-16 07:00:00
1615881600,2,243.66,0.0,1.97,89.41,0.4,0.75,1.21,0.93,MA,42.407211,-71.382437,2021-03-16 08:00:00
1615885200,2,243.66,0.0,1.99,88.69,0.44,0.76,1.27,0.93,MA,42.407211,-71.382437,2021-03-16 09:00:00
1615888800,2,243.66,0.0,2.16,87.26,0.49,0.78,1.34,0.93,MA,42.407211,-71.382437,2021-03-16 10:00:00
1615892400,2,247.0,0.0,2.38,85.83,0.54,0.81,1.42,0.94,MA,42.407211,-71.382437,2021-03-16 11:00:00
1615896000,2,250.34,0.03,3.04,83.69,0.56,0.92,1.75,0.98,MA,42.407211,-71.382437,2021-03-16 12:00:00
1615899600,2,253.68,0.34,4.03,81.54,0.6,1.0,2.07,1.0,MA,42.407211,-71.382437,2021-03-16 13:00:00
1615903200,2,257.02,0.82,4.33,80.11,0.66,1.06,2.27,0.97,MA,42.407211,-71.382437,2021-03-16 14:00:00
1615906800,2,257.02,1.05,3.94,80.11,0.69,1.16,2.38,0.88,MA,42.407211,-71.382437,2021-03-16 15:00:00
1615910400,2,250.34,0.94,3.3,83.69,0.65,1.21,2.34,0.74,MA,42.407211,-71.382437,2021-03-16 16:00:00
1615914000,2,247.0,0.76,2.7,89.41,0.61,1.21,2.21,0.59,MA,42.407211,-71.382437,2021-03-16 17:00:00
1615917600,2,243.66,0.7,2.55,95.84,0.64,1.34,2.19,0.53,MA,42.407211,-71.382437,2021-03-16 18:00:00
1615921200,2,250.34,0.98,3.56,98.71,0.92,2.28,3.11,0.55,MA,42.407211,-71.382437,2021-03-16 19:00:00
1615924800,2,253.68,1.29,5.83,94.41,1.13,2.84,3.8,0.6,MA,42.407211,-71.382437,2021-03-16 20:00:00
1615928400,2,253.68,1.03,7.03,87.98,1.01,2.02,2.99,0.71,MA,42.407211,-71.382437,2021-03-16 21:00:00
1615932000,2,257.02,0.39,8.14,84.4,1.01,1.52,2.51,0.86,MA,42.407211,-71.382437,2021-03-16 22:00:00
1615935600,2,273.71,0.04,10.63,82.97,1.31,2.0,3.1,0.97,MA,42.407211,-71.382437,2021-03-16 23:00:00
1615939200,2,287.06,0.0,13.2,81.54,1.64,2.71,4.05,1.06,MA,42.407211,-71.382437,2021-03-17 00:00:00
1615942800,1,293.73,0.0,13.37,78.68,1.67,3.0,4.54,1.2,MA,42.407211,-71.382437,2021-03-17 01:00:00
1615946400,1,290.39,0.0,12.17,75.82,1.57,3.06,4.68,1.28,MA,42.407211,-71.382437,2021-03-17 02:00:00
1615950000,1,290.39,0.0,11.82,74.39,1.58,3.19,4.85,1.3,MA,42.407211,-71.382437,2021-03-17 03:00:00
1615953600,1,290.39,0.0,12.0,72.24,1.7,3.4,5.03,1.28,MA,42.407211,-71.382437,2021-03-17 04:00:00
1615957200,1,290.39,0.0,12.17,70.1,1.89,3.8,5.3,1.19,MA,42.407211,-71.382437,2021-03-17 05:00:00
1615960800,1,290.39,0.0,12.34,67.95,2.21,4.63,6.08,1.03,MA,42.407211,-71.382437,2021-03-17 06:00:00
1615964400,1,293.73,0.0,12.68,65.09,2.68,6.2,7.7,0.82,MA,42.407211,-71.382437,2021-03-17 07:00:00
1615968000,1,300.41,0.0,13.37,62.23,3.31,8.24,9.75,0.54,MA,42.407211,-71.382437,2021-03-17 08:00:00
1615971600,1,303.75,0.0,13.2,61.51,3.67,9.58,10.97,0.27,MA,42.407211,-71.382437,2021-03-17 09:00:00
1615975200,1,303.75,0.0,12.51,61.51,3.73,9.96,11.2,0.13,MA,42.407211,-71.382437,2021-03-17 10:00:00
1615978800,1,300.41,0.0,12.17,61.51,3.7,9.79,11.03,0.12,MA,42.407211,-71.382437,2021-03-17 11:00:00
1615982400,2,307.08,0.3,13.71,62.23,3.67,10.16,11.69,0.14,MA,42.407211,-71.382437,2021-03-17 12:00:00
1615986000,2,313.76,2.35,14.91,65.09,3.34,10.3,12.1,0.22,MA,42.407211,-71.382437,2021-03-17 13:00:00
1615989600,2,317.1,4.19,13.71,67.23,2.92,10.12,12.05,0.35,MA,42.407211,-71.382437,2021-03-17 14:00:00
1615993200,1,313.76,4.75,12.51,70.1,2.8,9.76,11.66,0.43,MA,42.407211,-71.382437,2021-03-17 15:00:00
1615996800,2,283.72,2.99,8.23,82.97,2.53,7.73,9.05,0.31,MA,42.407211,-71.382437,2021-03-17 16:00:00
1616000400,2,267.03,1.77,5.48,92.98,2.24,6.6,7.62,0.35,MA,42.407211,-71.382437,2021-03-17 17:00:00
1616004000,2,257.02,1.15,4.07,101.57,2.0,6.24,7.18,0.46,MA,42.407211,-71.382437,2021-03-17 18:00:00
1616007600,2,253.68,0.75,3.73,103.0,1.79,5.15,6.07,0.63,MA,42.407211,-71.382437,2021-03-17 19:00:00
1616011200,2,250.34,0.58,4.16,100.14,1.57,3.85,4.81,0.71,MA,42.407211,-71.382437,2021-03-17 20:00:00
1616014800,2,250.34,0.43,5.14,94.41,1.37,3.11,4.14,0.67,MA,42.407211,-71.382437,2021-03-17 21:00:00
1616018400,2,253.68,0.25,7.03,88.69,1.24,2.71,3.94,0.69,MA,42.407211,-71.382437,2021-03-17 22:00:00
1616022000,2,267.03,0.05,10.03,81.54,1.12,2.64,4.2,0.72,MA,42.407211,-71.382437,2021-03-17 23:00:00
1616025600,1,280.38,0.0,12.0,75.82,1.03,2.75,4.6,0.51,MA,42.407211,-71.382437,2021-03-18 00:00:00
1616029200,1,290.39,0.0,13.2,71.53,1.0,3.01,5.09,0.3,MA,42.407211,-71.382437,2021-03-18 01:00:00
1616032800,1,287.06,0.0,12.17,71.53,0.92,3.21,5.22,0.23,MA,42.407211,-71.382437,2021-03-18 02:00:00
1616036400,1,277.04,0.0,9.94,73.67,0.86,3.22,5.05,0.19,MA,42.407211,-71.382437,2021-03-18 03:00:00
1616040000,1,267.03,0.0,8.23,77.25,0.81,3.09,4.66,0.15,MA,42.407211,-71.382437,2021-03-18 04:00:00
1616043600,2,260.35,0.0,6.68,80.11,0.75,2.86,4.05,0.12,MA,42.407211,-71.382437,2021-03-18 05:00:00
1616047200,2,253.68,0.0,5.57,82.25,0.72,2.9,3.76,0.08,MA,42.407211,-71.382437,2021-03-18 06:00:00
1616050800,2,247.0,0.0,4.76,82.25,0.71,3.37,4.04,0.06,MA,42.407211,-71.382437,2021-03-18 07:00:00
1616054400,2,247.0,0.0,4.37,80.82,0.69,3.88,4.49,0.06,MA,42.407211,-71.382437,2021-03-18 08:00:00
1616058000,2,243.66,0.0,4.16,80.82,0.63,3.96,4.56,0.04,MA,42.407211,-71.382437,2021-03-18 09:00:00
1616061600,2,243.66,0.0,4.33,80.82,0.66,3.78,4.4,0.05,MA,42.407211,-71.382437,2021-03-18 10:00:00
1616065200,2,243.66,0.0,5.01,80.82,0.79,3.57,4.3,0.06,MA,42.407211,-71.382437,2021-03-18 11:00:00
1616068800,1,250.34,0.01,6.51,79.39,0.92,3.6,4.63,0.09,MA,42.407211,-71.382437,2021-03-18 12:00:00
1616072400,1,260.35,0.08,9.08,76.53,1.03,3.77,4.97,0.13,MA,42.407211,-71.382437,2021-03-18 13:00:00
1616076000,1,270.37,0.3,11.48,71.53,1.13,3.73,4.99,0.2,MA,42.407211,-71.382437,2021-03-18 14:00:00
1616079600,1,270.37,0.69,11.82,68.67,1.24,3.37,4.6,0.31,MA,42.407211,-71.382437,2021-03-18 15:00:00
1616083200,1,267.03,1.2,10.97,67.95,1.37,3.08,4.1,0.37,MA,42.407211,-71.382437,2021-03-18 16:00:00
1616086800,1,267.03,1.4,10.71,67.95,1.46,3.15,3.96,0.36,MA,42.407211,-71.382437,2021-03-18 17:00:00
1616090400,1,270.37,1.41,10.63,67.95,1.43,3.4,4.09,0.31,MA,42.407211,-71.382437,2021-03-18 18:00:00
1616094000,1,277.04,1.05,11.65,65.09,1.28,3.66,4.38,0.26,MA,42.407211,-71.382437,2021-03-18 19:00:00
1616097600,1,287.06,0.76,12.51,60.8,1.04,3.94,4.89,0.24,MA,42.407211,-71.382437,2021-03-18 20:00:00
1616101200,1,297.07,0.49,13.88,55.79,0.87,4.39,5.7,0.25,MA,42.407211,-71.382437,2021-03-18 21:00:00
1616104800,1,313.76,0.19,16.97,47.92,0.75,5.17,6.56,0.23,MA,42.407211,-71.382437,2021-03-18 22:00:00
1616108400,1,333.79,0.02,19.88,42.2,0.75,6.12,7.17,0.2,MA,42.407211,-71.382437,2021-03-18 23:00:00
1616112000,1,340.46,0.0,16.79,50.78,0.68,7.31,7.97,0.19,MA,42.407211,-71.382437,2021-03-19 00:00:00
1616115600,1,320.44,0.0,11.48,72.96,0.78,5.31,5.75,0.16,MA,42.407211,-71.382437,2021-03-19 01:00:00
1616119200,1,300.41,0.0,10.28,79.39,1.15,3.85,4.26,0.14,MA,42.407211,-71.382437,2021-03-19 02:00:00
1616122800,1,300.41,0.0,9.34,78.68,1.25,4.17,4.57,0.13,MA,42.407211,-71.382437,2021-03-19 03:00:00
1616126400,1,297.07,0.0,7.63,79.39,1.04,4.39,4.71,0.1,MA,42.407211,-71.382437,2021-03-19 04:00:00
1616130000,1,290.39,0.0,6.6,77.25,1.13,4.29,4.49,0.09,MA,42.407211,-71.382437,2021-03-19 05:00:00
1616133600,1,280.38,0.0,6.43,69.38,1.33,4.31,4.48,0.12,MA,42.407211,-71.382437,2021-03-19 06:00:00
1616137200,1,257.02,0.0,4.93,69.38,1.06,2.76,3.0,0.3,MA,42.407211,-71.382437,2021-03-19 07:00:00
1616140800,1,236.99,0.0,3.04,76.53,1.04,0.7,0.97,0.71,MA,42.407211,-71.382437,2021-03-19 08:00:00
1616144400,1,233.65,0.0,2.36,79.39,1.01,0.5,0.78,0.81,MA,42.407211,-71.382437,2021-03-19 09:00:00
1616148000,2,233.65,0.0,2.1,80.11,0.87,0.5,0.79,0.82,MA,42.407211,-71.382437,2021-03-19 10:00:00
1616151600,2,233.65,0.0,2.01,82.97,0.75,0.5,0.78,0.82,MA,42.407211,-71.382437,2021-03-19 11:00:00
1616155200,2,236.99,0.05,2.36,85.83,0.7,0.5,0.87,0.82,MA,42.407211,-71.382437,2021-03-19 12:00:00
1616158800,2,240.33,0.43,2.91,86.55,0.77,0.5,0.95,0.86,MA,42.407211,-71.382437,2021-03-19 13:00:00
1616162400,2,243.66,0.89,3.21,85.83,0.89,0.5,0.98,0.9,MA,42.407211,-71.382437,2021-03-19 14:00:00
1616166000,2,243.66,1.13,3.09,86.55,0.95,0.56,1.02,0.87,MA,42.407211,-71.382437,2021-03-19 15:00:00
1616169600,2,240.33,0.98,2.44,88.69,0.84,0.64,1.04,0.74,MA,42.407211,-71.382437,2021-03-19 16:00:00
1616173200,2,233.65,0.8,2.01,91.55,0.75,0.7,1.05,0.62,MA,42.407211,-71.382437,2021-03-19 17:00:00
1616176800,2,230.31,0.71,1.91,92.98,0.71,0.73,1.07,0.59,MA,42.407211,-71.382437,2021-03-19 18:00:00
1616180400,2,230.31,0.57,1.71,94.41,0.59,0.61,0.92,0.59,MA,42.407211,-71.382437,2021-03-19 19:00:00
1616184000,2,230.31,0.44,1.56,95.84,0.47,0.52,0.83,0.6,MA,42.407211,-71.382437,2021-03-19 20:00:00
1616187600,2,226.97,0.35,1.71,97.28,0.39,0.5,0.84,0.64,MA,42.407211,-71.382437,2021-03-19 21:00:00
1616191200,2,233.65,0.3,3.13,95.84,0.4,0.57,1.08,0.8,MA,42.407211,-71.382437,2021-03-19 22:00:00
1616194800,2,247.0,0.08,5.36,90.84,0.42,0.75,1.48,1.05,MA,42.407211,-71.382437,2021-03-19 23:00:00
1616198400,2,253.68,0.0,5.91,87.98,0.39,0.95,1.9,1.33,MA,42.407211,-71.382437,2021-03-20 00:00:00
1616202000,2,257.02,0.0,5.91,87.98,0.44,1.36,2.47,1.63,MA,42.407211,-71.382437,2021-03-20 01:00:00
1616205600,2,260.35,0.0,5.57,88.69,0.57,1.97,3.08,1.74,MA,42.407211,-71.382437,2021-03-20 02:00:00
1616209200,2,260.35,0.0,5.4,89.41,1.0,2.98,4.07,1.57,MA,42.407211,-71.382437,2021-03-20 03:00:00
1616212800,2,267.03,0.0,6.0,89.41,1.62,4.21,5.35,1.35,MA,42.407211,-71.382437,2021-03-20 04:00:00
1616216400,2,270.37,0.0,6.68,87.26,1.91,4.78,5.85,1.19,MA,42.407211,-71.382437,2021-03-20 05:00:00
1616220000,2,267.03,0.0,6.26,86.55,1.82,4.67,5.61,1.08,MA,42.407211,-71.382437,2021-03-20 06:00:00
1616223600,2,263.69,0.0,5.91,82.25,1.43,4.35,5.3,1.09,MA,42.407211,-71.382437,2021-03-20 07:00:00
1616227200,1,260.35,0.0,5.74,77.25,1.01,3.9,4.93,1.19,MA,42.407211,-71.382437,2021-03-20 08:00:00
1616230800,1,253.68,0.0,5.44,73.67,0.74,3.34,4.41,1.27,MA,42.407211,-71.382437,2021-03-20 09:00:00
1616234400,1,250.34,0.0,5.18,71.53,0.57,2.81,3.89,1.31,MA,42.407211,-71.382437,2021-03-20 10:00:00
1616238000,1,253.68,0.0,5.23,70.81,0.49,2.45,3.6,1.35,MA,42.407211,-71.382437,2021-03-20 11:00:00
1616241600,1,267.03,0.19,6.6,70.81,0.48,2.51,4.07,1.46,MA,42.407211,-71.382437,2021-03-20 12:00:00
1616245200,1,270.37,0.94,6.08,77.25,0.54,2.2,3.58,1.31,MA,42.407211,-71.382437,2021-03-20 13:00:00
1616248800,1,270.37,1.69,6.08,75.82,0.54,1.89,3.27,1.2,MA,42.407211,-71.382437,2021-03-20 14:00:00
1616252400,1,263.69,1.79,5.27,77.96,0.55,1.45,2.71,1.12,MA,42.407211,-71.382437,2021-03-20 15:00:00
1616256000,2,236.99,0.87,2.7,89.41,0.47,1.04,1.8,0.73,MA,42.407211,-71.382437,2021-03-20 16:00:00
1616259600,2,223.64,0.48,1.63,95.84,0.41,1.09,1.69,0.58,MA,42.407211,-71.382437,2021-03-20 17:00:00
1616263200,2,220.3,0.38,1.39,98.71,0.4,1.33,1.88,0.6,MA,42.407211,-71.382437,2021-03-20 18:00:00
1616266800,2,220.3,0.36,1.46,100.14,0.44,1.66,2.21,0.63,MA,42.407211,-71.382437,2021-03-20 19:00:00
1616270400,2,220.3,0.37,1.74,100.14,0.54,1.87,2.48,0.64,MA,42.407211,-71.382437,2021-03-20 20:00:00
1616274000,2,220.3,0.37,2.31,100.14,0.64,2.05,2.71,0.68,MA,42.407211,-71.382437,2021-03-20 21:00:00
1616277600,2,240.33,0.53,6.26,89.41,0.6,2.41,3.5,0.82,MA,42.407211,-71.382437,2021-03-20 22:00:00
1616281200,1,273.71,0.19,13.71,72.24,0.47,3.02,4.59,1.03,MA,42.407211,-71.382437,2021-03-20 23:00:00
1616284800,1,300.41,0.0,18.68,60.8,0.34,3.81,5.85,1.2,MA,42.407211,-71.382437,2021-03-21 00:00:00
1616288400,1,313.76,0.0,21.25,54.36,0.25,4.64,7.23,1.3,MA,42.407211,-71.382437,2021-03-21 01:00:00
1616292000,1,323.77,0.0,21.76,50.07,0.19,5.5,8.37,1.35,MA,42.407211,-71.382437,2021-03-21 02:00:00
1616295600,1,327.11,0.0,20.74,48.64,0.17,6.47,9.46,1.35,MA,42.407211,-71.382437,2021-03-21 03:00:00
1616299200,1,327.11,0.0,18.68,49.35,0.17,7.17,9.98,1.2,MA,42.407211,-71.382437,2021-03-21 04:00:00
1616302800,1,320.44,0.0,16.45,50.07,0.16,7.2,9.38,0.94,MA,42.407211,-71.382437,2021-03-21 05:00:00
1616306400,1,310.42,0.0,13.88,51.5,0.14,7.14,8.8,0.69,MA,42.407211,-71.382437,2021-03-21 06:00:00
1616310000,1,297.07,0.0,11.31,52.93,0.13,7.36,8.73,0.5,MA,42.407211,-71.382437,2021-03-21 07:00:00
1616313600,1,290.39,0.0,9.51,52.93,0.11,7.42,8.69,0.43,MA,42.407211,-71.382437,2021-03-21 08:00:00
1616317200,1,287.06,0.0,8.74,50.78,0.15,7.51,8.79,0.63,MA,42.407211,-71.382437,2021-03-21 09:00:00
1616320800,1,287.06,0.0,8.65,47.92,0.16,7.32,8.67,0.58,MA,42.407211,-71.382437,2021-03-21 10:00:00
1616324400,1,290.39,0.0,9.17,45.42,0.13,6.95,8.48,0.33,MA,42.407211,-71.382437,2021-03-21 11:00:00
1616328000,1,307.08,0.51,11.31,44.35,0.15,7.26,9.58,0.43,MA,42.407211,-71.382437,2021-03-21 12:00:00
1616331600,1,330.45,3.02,12.17,45.78,0.19,7.71,11.0,0.74,MA,42.407211,-71.382437,2021-03-21 13:00:00
1616335200,1,343.8,5.42,12.0,46.49,0.25,7.45,11.42,1.11,MA,42.407211,-71.382437,2021-03-21 14:00:00
1616338800,1,347.14,6.09,11.48,49.35,0.35,7.09,11.3,1.25,MA,42.407211,-71.382437,2021-03-21 15:00:00
1616342400,2,257.02,1.2,4.33,97.28,0.77,4.2,5.95,1.16,MA,42.407211,-71.382437,2021-03-21 16:00:00
1616346000,2,240.33,0.66,2.68,105.86,0.71,3.5,4.86,1.08,MA,42.407211,-71.382437,2021-03-21 17:00:00
1616349600,2,236.99,0.53,2.4,110.15,0.69,3.73,5.08,1.0,MA,42.407211,-71.382437,2021-03-21 18:00:00
1616353200,2,240.33,0.7,3.3,108.72,0.69,4.28,6.0,1.0,MA,42.407211,-71.382437,2021-03-21 19:00:00
1616356800,2,257.02,1.13,5.57,100.14,0.74,5.12,7.72,1.09,MA,42.407211,-71.382437,2021-03-21 20:00:00
1616360400,2,290.39,1.98,11.14,90.84,1.25,6.63,10.21,1.36,MA,42.407211,-71.382437,2021-03-21 21:00:00
1616364000,2,367.17,2.74,24.33,77.96,2.56,10.07,14.49,1.81,MA,42.407211,-71.382437,2021-03-21 22:00:00
1616367600,2,380.52,0.59,28.1,74.39,2.41,10.94,15.15,1.76,MA,42.407211,-71.382437,2021-03-21 23:00:00
1616371200,2,347.14,0.0,21.76,80.11,2.09,10.45,14.2,1.55,MA,42.407211,-71.382437,2021-03-22 00:00:00
1616374800,2,347.14,0.0,20.74,79.39,2.0,13.17,16.53,1.43,MA,42.407211,-71.382437,2021-03-22 01:00:00
1616378400,2,353.81,0.0,18.51,75.1,1.18,14.59,17.77,1.35,MA,42.407211,-71.382437,2021-03-22 02:00:00
1616382000,2,343.8,0.0,15.59,71.53,0.65,14.13,17.08,1.28,MA,42.407211,-71.382437,2021-03-22 03:00:00
1616385600,2,337.12,0.0,14.22,67.95,0.48,13.55,16.25,1.16,MA,42.407211,-71.382437,2021-03-22 04:00:00
1616389200,2,337.12,0.0,14.05,64.37,0.36,13.26,15.53,0.86,MA,42.407211,-71.382437,2021-03-22 05:00:00
1616392800,2,337.12,0.0,13.54,62.23,0.29,13.32,15.3,0.56,MA,42.407211,-71.382437,2021-03-22 06:00:00
1616396400,2,337.12,0.0,12.85,59.37,0.24,13.23,15.11,0.37,MA,42.407211,-71.382437,2021-03-22 07:00:00
1616400000,2,333.79,0.0,12.0,57.22,0.21,13.72,15.61,0.26,MA,42.407211,-71.382437,2021-03-22 08:00:00
1616403600,2,337.12,0.0,11.31,56.51,0.21,15.41,17.39,0.2,MA,42.407211,-71.382437,2021-03-22 09:00:00
1616407200,2,343.8,0.0,11.14,55.08,0.24,17.9,20.02,0.19,MA,42.407211,-71.382437,2021-03-22 10:00:00
1616410800,3,350.48,0.0,11.65,55.79,0.28,20.77,23.16,0.22,MA,42.407211,-71.382437,2021-03-22 11:00:00
1616414400,4,373.84,0.53,14.4,57.22,0.37,25.06,28.29,0.34,MA,42.407211,-71.382437,2021-03-22 12:00:00
1616418000,4,403.88,2.85,16.11,62.23,0.54,29.23,33.24,0.63,MA,42.407211,-71.382437,2021-03-22 13:00:00
1616421600,4,433.92,5.48,17.48,62.94,0.63,31.71,36.6,1.11,MA,42.407211,-71.382437,2021-03-22 14:00:00
1616425200,4,453.95,6.37,17.82,68.67,0.9,33.06,38.42,1.28,MA,42.407211,-71.382437,2021-03-22 15:00:00
1616428800,2,297.07,1.68,7.45,118.73,2.09,17.64,19.88,0.74,MA,42.407211,-71.382437,2021-03-22 16:00:00
1616432400,3,263.69,1.12,5.18,125.89,1.76,11.79,13.73,0.92,MA,42.407211,-71.382437,2021-03-22 17:00:00
1616436000,3,263.69,1.12,5.4,127.32,1.74,11.8,13.93,0.87,MA,42.407211,-71.382437,2021-03-22 18:00:00
1616439600,3,270.37,1.22,6.43,130.18,1.85,12.53,14.79,0.88,MA,42.407211,-71.382437,2021-03-22 19:00:00
1616443200,3,277.04,1.43,8.48,128.75,2.09,13.03,15.43,0.86,MA,42.407211,-71.382437,2021-03-22 20:00:00
1616446800,2,273.71,1.52,11.48,118.73,2.15,11.15,13.6,0.82,MA,42.407211,-71.382437,2021-03-22 21:00:00
1616450400,2,267.03,1.12,14.74,105.86,1.97,7.63,10.07,0.83,MA,42.407211,-71.382437,2021-03-22 22:00:00
1616454000,2,273.71,0.24,18.34,89.41,1.71,4.78,7.41,0.92,MA,42.407211,-71.382437,2021-03-22 23:00:00
1616457600,1,280.38,0.0,19.54,75.82,1.49,3.15,6.01,0.94,MA,42.407211,-71.382437,2021-03-23 00:00:00
1616461200,1,300.41,0.0,21.08,66.52,1.42,3.11,6.33,0.78,MA,42.407211,-71.382437,2021-03-23 01:00:00
